Entrez ID,FLRoot_COL00_1,GCRoot_COL00_1,FLRoot_COL00_2,GCRoot_COL00_2,FLRoot_COL00_3,GCRoot_COL00_3,FLRoot_COL00_4,GCRoot_COL00_4
3768480,13.9525,14.0501,13.8275,13.6383,13.6361,13.8368,13.7986,13.5083
818716,7.4665,7.5814,7.1317,7.416,7.769,7.4452,7.4266,7.4162
819205,9.4903,9.3735,9.1148,9.2472,9.2514,9.3038,8.9299,9.0698
820734,5.7468,5.4654,5.7098,5.6006,5.2881,5.2875,5.4314,5.3862
832028,12.0809,11.6609,11.7443,11.652,11.5342,11.5007,11.6283,11.6484
821271,8.0227,7.9284,7.8612,7.9081,7.4718,8.0521,7.8955,7.8207
819739,8.0107,7.7898,8.1505,8.1381,8.0459,8.0576,8.3747,8.2872
838280,7.9985,7.7504,7.5163,7.8527,7.5871,7.8415,7.5129,7.6149
826903,8.295,8.6488,8.5222,8.6254,8.3855,8.1722,8.4303,8.6601
839808,10.3909,10.5576,10.0209,10.2271,10.1805,10.4159,10.0941,10.2285
818765,8.7178,8.4359,8.7783,8.4434,8.9513,8.7234,8.8274,8.6635
824456,8.4094,7.8654,8.1836,8.2814,8.2695,8.1056,8.0049,8.3095
843169,8.8283,8.7718,8.5135,8.3925,8.3204,8.514,8.4806,8.432
817322,8.2394,8.1411,8.2266,8.3296,8.4555,7.9389,8.474,8.1263
836114,8.2028,8.6488,8.0584,8.316,8.2565,8.2877,8.2056,8.4481
816298,5.5278,5.1397,5.1643,5.3026,5.3547,5.25,5.0603,4.9614
814998,6.9906,6.9079,7.0262,6.9973,7.2881,7.4452,7.0451,7.1068
823731,7.1852,6.9432,6.8991,7.1276,6.7588,6.9211,7.009,6.644
827747,11.4881,11.2876,11.8758,11.6181,11.6498,11.4972,11.7509,11.5906
822266,7.5521,7.4026,7.1762,7.4599,7.2272,7.269,6.9907,7.3747
828242,11.5988,11.8089,11.3413,11.3413,11.5547,11.6529,11.3697,11.3476
834488,6.5496,6.6965,6.8858,6.9541,6.6303,6.6316,6.6823,7.0445
824656,9.6922,9.273,9.5208,9.4861,9.3238,9.202,9.3353,9.6425
822474,9.3325,9.5152,8.9675,9.2054,9.3218,9.3598,9.0368,9.2275
824646,12.8433,13.143,12.7522,12.767,12.908,13.1139,12.6697,12.724
826419,8.0046,7.5814,7.733,7.9306,8.056,8.0684,7.7984,7.7314
830699,8.2394,8.2994,8.4008,8.7213,8.1805,8.3466,8.2449,8.5223
839731,11.0728,11.2334,11.5359,11.4585,11.5409,11.4509,11.5861,11.5114
820688,12.7402,12.6583,13.0913,13.0381,13.0789,12.9672,13.1399,13.0784
831207,13.0282,13.2298,13.2688,13.4242,12.9244,12.9837,12.9623,13.1916
829380,8.1653,8.2225,8.2159,8.4118,8.4593,8.6316,8.1774,8.5185
819876,7.3084,7.4888,7.1762,7.5842,7.5871,7.6022,7.4671,7.1858
821000,9.9169,9.9929,10.2875,9.9616,10.2412,10.4244,10.2109,10.117
28717252,5.8851,6.1492,6.3381,6.3922,5.9998,6.1721,5.9711,6.206
2745753,8.1156,8.2439,8.5222,8.3431,8.4555,8.5101,8.0677,8.1948
842613,9.3301,8.9342,9.0203,8.7239,9.1775,9.1029,9.0346,8.9868
838224,9.7603,9.6062,9.7644,9.64,9.8988,9.4921,10.0087,9.5428
5007970,7.8238,8.1934,8.0994,8.0989,7.8862,7.7165,8.1236,8.1609
839490,5.1429,5.3117,5.6792,5.6229,5.3869,5.494,5.318,5.5142
841955,9.453,10.0447,9.72,9.8242,9.8067,9.9753,9.7477,9.8186
816235,11.5693,11.7352,11.1995,11.5514,11.5534,11.6605,11.3176,11.6033
838332,8.8075,8.4482,8.708,8.5605,8.8012,9.0467,8.7557,8.7111
820811,8.8755,8.5318,8.6812,8.4214,8.4929,8.3332,8.7448,8.5635
838072,7.7093,7.2558,7.3802,7.4031,7.2536,7.1108,7.3493,7.4724
826710,8.7029,8.4482,8.5813,8.6927,8.3492,8.2311,8.6974,8.4521
829364,7.7018,7.5242,7.8882,7.8096,7.7257,7.6243,8.1109,7.7957
821297,12.343,12.3821,12.2923,12.6942,12.254,12.4684,12.4085,12.732
842099,10.4831,10.301,10.4207,10.7117,10.4725,10.2796,10.4013,10.7712
835995,10.2379,9.8397,10.111,10.2362,10.1574,9.891,10.2089,10.3504
836867,10.5961,10.569,10.4021,10.2189,10.533,10.8288,10.5086,10.4061
828442,12.9484,12.9059,12.6002,12.609,12.5744,12.4117,12.7295,12.6945
839737,10.8737,11.2,11.1291,10.6729,11.028,10.8431,11.1006,10.8807
832410,7.385,7.4888,7.0383,6.9888,7.2795,7.269,7.089,7.3319
820775,7.81,7.8837,7.7478,8.0545,7.5521,7.6389,7.5384,7.6431
839386,9.7258,9.8017,10.0821,10.0361,10.2033,10.2239,10.0756,10.0813
840851,11.7058,11.8047,11.4157,11.5773,11.4227,11.617,11.2477,11.5365
829448,8.6879,8.6962,8.7306,9.0519,8.4855,8.4981,8.788,8.721
843860,9.1192,8.5775,8.8033,8.6927,8.8937,8.7804,8.7087,8.5856
839458,6.9783,6.7573,7.0857,7.072,7.2881,7.152,7.3053,7.1761
5008134,8.8075,8.7167,9.0976,9.1102,9.1957,9.0439,8.9467,9.1968
839351,11.5361,11.5874,11.6379,11.3185,11.2955,11.2263,11.3554,11.1549
823455,6.4282,6.3202,6.4329,6.3122,5.8919,6.306,6.3046,6.4335
818845,8.4322,8.2007,8.3819,8.333,8.4818,8.1003,8.6832,8.4157
832649,9.088,8.8058,9.1571,9.12,9.1613,9.0412,9.4305,9.2391
834480,11.2605,11.5457,11.2712,11.3741,11.0676,11.4871,11.1224,11.1189
836858,8.0757,7.9107,7.7404,7.6508,7.7003,7.6533,7.7224,7.4959
829331,8.7508,8.208,8.358,8.3497,8.3614,8.3466,8.5669,8.2509
824368,11.6521,11.4118,11.4804,11.3189,11.4849,11.3101,11.6592,11.1401
821373,10.625,10.3805,10.2761,10.4427,10.1782,10.3049,10.6182,10.1787
820933,10.9678,10.9742,10.709,11.2115,11.0139,11.044,11.1444,11.2811
837182,11.3402,10.9774,11.4076,11.1799,11.4863,11.322,11.5001,11.1942
832383,9.9039,9.7503,9.6566,9.8061,9.7552,9.9062,9.3498,9.7357
2745744,7.1195,7.377,7.014,6.9364,7.1543,7.1418,6.9147,6.8153
826765,12.8107,12.666,12.8638,12.5226,12.7242,12.4452,12.9218,12.5168
838657,7.6485,7.6255,7.6952,7.9789,7.769,7.816,8.05,8.0544
826452,9.7349,10.1161,9.7825,9.944,9.8721,10.1495,9.6602,9.7999
816382,7.2065,6.633,6.7451,6.7568,6.9964,6.9091,6.8241,6.888
839709,7.5849,7.4026,7.4362,7.7802,7.4567,7.2784,7.6771,7.7248
818516,13.6891,13.9714,13.6972,13.7579,13.4355,13.7136,13.7948,13.9953
818899,6.1713,6.3468,6.0815,6.2985,6.4441,6.342,5.9522,6.0245
840163,7.9489,8.208,7.8544,8.3057,8.0102,8.1772,7.8194,8.1412
840652,8.1815,8.5491,8.0643,8.3663,8.061,8.063,8.1066,8.2509
842908,13.3626,13.4051,13.171,13.4038,13.0607,12.9529,13.3323,13.3942
830879,5.4937,5.1994,5.0252,5.1268,5.1821,5.494,5.1624,5.3862
837164,8.2081,8.1411,7.9977,7.7802,8.1244,8.3242,8.1445,7.8931
842636,9.7165,9.396,9.8493,9.4952,9.5767,9.3332,9.7116,9.6719
843228,9.9784,10.3027,10.1408,10.4087,10.2973,10.2842,9.9361,10.36
839853,10.8092,10.3933,10.8769,10.7758,10.675,10.7062,10.9705,10.8687
842819,8.5942,8.4482,9.005,8.757,8.558,8.7605,8.8274,8.6215
2745699,8.6651,8.5376,8.573,8.5047,8.1244,8.2877,8.5228,8.3657
833542,10.3316,10.3061,10.4311,10.3246,10.3945,9.9463,10.5318,10.4507
835730,6.3152,5.8474,5.9595,5.8475,6.1574,6.1107,6.2593,6.0876
833302,8.7067,8.6272,8.1999,8.4528,8.2478,8.4535,8.3242,8.3741
817855,9.5309,9.4856,9.2997,9.2292,9.2558,9.2831,9.2966,8.9505
821629,11.0901,10.8748,11.0393,11.222,10.6404,10.8719,10.9469,11.0479
837299,11.1219,10.8963,11.2827,11.0793,11.4159,11.138,11.4148,11.1671
832226,11.9784,11.778,11.6762,12.0068,11.545,11.7442,11.9918,11.9802
838493,10.0045,10.2683,9.9838,10.3473,10.0734,10.2407,9.8785,10.3167
836856,8.3293,8.6595,8.3038,8.3827,8.2565,8.0467,8.2136,8.2231
825483,10.0226,10.4155,10.0239,10.3738,10.1976,10.2679,9.9264,10.2227
823426,9.4903,9.0562,9.6368,9.4539,9.4222,9.555,9.4923,9.5578
830958,8.6182,8.0387,8.4605,8.4682,8.4053,8.2877,8.5003,8.4876
830659,8.1598,7.8281,7.9852,7.876,7.9576,7.7505,8.2293,8.1707
834821,13.3734,13.7139,13.5795,13.1971,13.4374,13.4599,13.5387,13.2207
830530,7.5686,8.063,7.7985,7.9261,7.9086,8.1264,8.0411,7.9223
837858,10.4776,10.6176,10.9746,10.9261,10.9338,10.7605,10.762,10.9086
839462,8.0406,7.6684,8.0162,8.1068,8.2257,7.8971,8.0981,8.1658
832244,8.6103,8.4172,8.1337,8.415,8.1667,8.373,8.1236,8.4441
819092,10.4743,10.2473,10.3459,10.2727,10.0484,9.9853,10.3996,10.4143
824457,8.8075,9.1038,9.0535,9.0457,9.1682,9.1469,8.6745,8.9103
843170,11.1036,11.6543,11.3888,11.2491,11.4271,11.5131,11.2453,11.2642
836149,7.1745,7.0114,6.9124,6.7159,6.9964,7.1722,7.2211,6.8641
844253,6.4461,6.8717,6.7451,6.6845,6.8768,6.8096,6.7712,6.4335
828109,5.8038,5.9202,6.1047,5.9391,5.8693,5.5871,5.7916,6.1282
818741,14.9297,14.8916,14.4489,14.7516,14.7727,14.9159,14.5466,14.8092
838086,12.1846,12.3651,12.1772,11.8866,12.0942,12.1199,12.1478,11.8107
814981,9.9831,9.5327,9.8268,9.9385,9.9333,9.7165,9.8596,10.1044
818712,8.578,8.2926,8.2159,8.5343,8.056,8.197,8.3923,8.2872
831944,9.3493,9.252,9.703,9.5221,9.2601,9.2526,9.6054,9.4835
839968,7.2481,7.3109,7.3417,7.5145,7.2795,7.5336,6.972,7.2515
815940,8.6651,8.5434,8.4873,8.757,8.558,8.9389,8.3782,8.5299
832186,8.4501,8.3398,7.9727,8.1107,8.239,8.3686,8.0003,8.1412
838254,6.6616,6.9777,6.8858,6.6951,7.0873,7.1315,6.7712,6.9684
840031,8.0814,8.0223,8.4784,8.1949,8.0102,7.891,8.1896,8.1462
828087,7.9924,7.6036,7.9663,8.0668,8.11,8.0576,8.0186,8.19
837412,9.6424,9.2485,9.5143,9.2437,9.182,9.152,9.4592,9.3844
814737,6.5661,6.5666,6.6218,6.5515,6.4593,6.3945,6.2282,6.8277
841562,8.4186,8.5084,8.8069,8.6715,8.8424,8.5645,8.9031,8.5598
28719329,6.4282,6.293,6.5045,6.7568,6.3974,6.2876,6.6239,6.6717
828583,8.7362,9.3039,8.9419,8.9477,8.822,8.933,8.7827,8.863
835613,9.5827,9.4736,9.5841,9.3392,9.7272,9.2455,9.7158,9.3948
827000,9.7459,10.0629,9.7256,9.8587,9.713,9.8727,9.4475,9.7888
840052,9.088,8.7718,9.2222,9.0621,9.0824,8.7471,9.0413,9.1825
822249,5.8314,5.8474,5.4806,5.7497,5.7751,5.5257,5.9711,5.9128
817048,9.4707,9.0359,9.4387,9.3035,9.5854,9.2923,9.4939,9.5067
826839,7.9106,7.7898,7.8748,8.0586,7.6809,7.5872,8.0366,8.0332
839984,11.1653,10.8482,11.4209,11.3642,11.252,11.2275,11.2688,11.1258
831133,8.3147,8.5887,8.7004,8.7869,8.3533,8.5835,8.5513,8.7635
840269,9.6424,9.4369,9.58,9.5206,9.2817,9.1697,9.6761,9.4815
819084,9.373,9.4461,9.3443,9.0763,8.9621,9.3554,9.3372,9.1109
819871,7.6943,7.5242,7.9343,7.6123,7.769,8.0191,7.6886,7.9337
834582,7.7748,7.71,7.6407,7.935,7.8347,7.386,7.8554,7.8694
836191,9.3397,9.7226,9.6664,9.7642,9.6465,9.6059,9.9444,9.7904
842952,7.1082,7.1387,7.3991,6.9715,7.3301,7.3421,6.9244,7.1369
6241205,8.0582,7.7801,8.2938,7.9832,8.1527,8.3152,8.0677,8.19
827654,13.1729,13.1479,12.9498,13.3903,12.991,13.082,12.9502,13.3687
819095,12.3763,12.1523,12.6432,12.4606,12.6447,12.4823,12.6766,12.551
832397,7.9863,8.2152,7.8267,8.3091,8.3078,8.1871,8.2215,8.305
838627,6.8491,6.7373,7.0016,6.9275,7.0476,6.5872,6.9814,7.1169
821379,10.2812,10.1711,10.0995,9.9961,9.7382,9.8849,10.1407,9.9545
830508,8.2238,8.1787,8.5351,8.4682,8.2033,8.4494,8.57,8.6001
819731,8.3676,8.208,8.5179,8.5373,8.1805,8.4617,8.6889,8.3139
837861,7.0506,6.5891,7.014,6.9802,6.7953,6.8726,7.1566,6.923
819611,6.9407,6.717,7.1652,7.1886,6.9433,6.9909,6.8851,7.2237
827974,7.3472,6.8717,6.9767,7.1584,6.9754,6.897,6.8032,6.9906
816570,9.6922,9.1798,9.5056,9.6428,9.4886,9.5683,9.7394,9.4717
821430,7.0388,6.6545,7.1429,7.2181,6.9647,7.1315,6.934,7.0551
841841,11.4651,11.6609,11.7603,11.7083,11.581,11.3231,11.8505,11.7579
815074,9.1023,9.0441,9.0595,9.4616,9.1636,9.1056,9.4202,9.3844
842811,8.6727,8.6858,8.7962,8.6953,9.0222,8.6853,9.1322,8.7954
817856,8.0641,7.6036,7.7255,7.5729,7.7992,7.7836,7.6304,7.5189
826639,7.9615,7.5125,7.9852,8.0504,8.056,7.9623,7.8806,7.9508
837251,8.7723,8.4726,9.0445,8.9165,8.7558,8.8288,8.9105,8.9533
836266,10.1853,9.8514,10.2451,10.1592,10.3277,9.8711,10.1165,10.2344
816416,9.1606,8.9902,9.5294,9.1413,9.428,9.3664,9.3077,9.3224
830627,10.8952,11.4055,11.215,11.2957,10.999,11.0997,11.1788,11.3406
844162,8.2186,8.4359,8.1052,8.1762,8.0509,8.5797,8.2136,8.2463
821099,9.0085,9.0194,8.6966,9.1219,8.6303,9.0079,8.8455,8.9978
824517,7.6943,7.9196,7.7104,8.1799,8.11,7.9966,8.014,8.0063
844259,8.1379,7.8186,7.9789,7.9659,7.7257,7.6888,8.157,7.9565
824414,10.1294,9.948,9.8198,9.8923,9.6281,9.7353,10.1133,9.8309
5007842,6.4099,5.9552,6.3768,6.3122,6.3816,6.231,6.4328,6.5275
827029,8.0346,7.5125,7.9213,7.9216,7.7933,8.0412,7.9818,7.8083
826744,5.3094,5.1994,4.9757,4.9965,4.9859,4.9089,5.1292,5.3862
837173,15.0396,14.9792,14.8098,15.1076,14.7461,14.5768,14.9519,14.958
839973,10.4611,10.9985,10.605,10.8017,10.6888,10.9152,10.6493,10.6692
816013,10.6191,10.8679,10.6272,10.8108,10.7215,11.0149,10.445,10.7298
828792,10.8845,10.944,10.8263,10.9674,10.4687,10.6004,10.6941,10.7768
6240977,7.0623,7.1689,7.014,7.416,6.8655,7.2406,7.0182,7.2515
839725,10.1973,10.2666,10.0132,10.181,10.0758,10.3957,9.8172,10.1233
6240532,5.657,5.4654,5.5499,5.8092,5.9789,5.7835,5.8539,5.8656
10723128,7.6011,7.5588,7.6565,7.9171,7.6548,7.7571,8.0003,7.9621
840077,10.5687,10.3078,10.6947,10.7233,10.7048,10.4053,10.762,10.7648
818771,9.7368,9.2834,9.8459,9.6139,9.4868,9.4597,9.6323,9.5998
830912,13.331,13.5267,13.3062,13.353,13.461,13.5879,13.0393,13.2407
838377,8.6841,8.9732,8.7998,9.1278,8.7527,8.9122,8.6659,9.062
828091,6.4815,6.9606,6.5892,6.5399,6.533,6.6316,6.6592,6.888
817585,8.3956,8.1712,8.2528,8.3296,8.0307,8.1871,7.9865,8.4915
3767460,7.2985,7.3898,7.2194,7.2825,7.4868,7.7165,7.3053,7.1761
837745,6.2553,6.0228,5.881,5.9567,6.0409,5.757,6.2124,6.187
839626,10.9709,11.0592,11.1199,11.058,10.9385,11.1897,10.653,11.1774
3766872,8.3956,8.3725,8.7118,8.833,8.6134,8.7505,8.788,8.6807
6241014,5.4937,5.1397,5.1643,5.0631,4.9433,5.324,5.2882,5.0902
839393,11.7499,11.5442,12.0098,11.8255,11.9891,11.8133,12.0925,11.9009
827151,9.5456,9.0562,9.3661,9.3426,9.1636,9.1697,9.5133,9.2484
830391,6.9659,6.9257,7.0857,6.7668,6.8424,7.1418,6.6239,6.7775
829337,12.7884,13.0414,12.5606,12.9238,12.8227,12.9982,12.6156,12.9167
835746,7.1745,7.108,7.3897,6.9888,7.3383,6.897,6.9814,7.1269
839876,11.1135,10.9053,10.8306,10.9847,11.1449,11.2443,11.1075,11.3535
829493,9.9877,9.6335,9.9247,9.7629,10.0472,9.6835,10.1059,9.8124
832498,10.4116,10.2787,10.2359,10.228,10.1351,9.8273,10.0691,10.2239
830798,10.5951,10.2349,10.6511,10.5591,10.5294,10.4972,10.7484,10.7958
844193,13.8759,14.348,14.2037,14.3682,14.1228,14.3893,14.1249,14.1196
838523,9.9217,9.8606,9.9099,10.1668,9.903,9.9738,10.0459,10.3716
818851,7.4841,7.377,7.5757,7.1811,7.5378,7.4201,7.7824,7.5189
844146,9.7782,9.9239,9.5143,9.6069,9.453,9.8016,9.5593,9.4835
831568,10.196,10.5433,10.519,10.6011,10.219,10.3838,10.2365,10.1895
828136,11.131,10.7827,11.1941,11.0949,11.1929,11.0738,11.3987,11.1883
836026,15.2826,15.3149,15.077,15.3821,14.868,15.0198,15.0582,15.1366
839752,10.748,10.4755,10.5114,10.466,10.4335,10.2679,10.7916,10.4367
839944,8.9872,9.3638,8.9895,9.211,9.2093,9.2215,8.8274,9.1679
28717847,12.2533,12.0169,12.4282,12.1212,12.317,12.2072,12.4677,12.0135
819967,10.5428,10.7051,10.2722,10.3237,10.2134,10.3174,10.2099,10.3255
816166,9.3032,8.9386,9.4063,9.3592,9.4586,9.3106,9.4791,9.2205
828450,10.5228,10.2115,10.1851,10.2262,9.992,10.0023,10.0358,10.1358
837477,8.8006,8.6805,8.3676,8.4956,8.558,8.72,8.7199,8.34
816582,10.0135,9.7226,9.6877,9.5557,9.7963,9.8016,9.4559,9.834
842825,7.4399,7.8654,7.777,7.9875,7.8919,7.6888,7.6422,7.8392
838906,5.8585,5.7709,5.616,5.578,5.3869,5.4615,5.4585,5.7663
817540,8.8145,9.0642,8.8349,9.0477,8.9187,8.9938,8.5292,8.8357
824183,11.5219,11.8629,11.9136,12.0134,11.7816,11.8032,11.7776,12.0893
815024,10.2559,10.0406,10.1892,10.3482,10.1874,9.9286,10.2994,10.4745
824318,13.108,13.3856,12.8964,13.0883,13.1375,13.2714,12.8782,13.0338
834702,6.5496,6.6756,6.1722,6.7262,6.4892,6.3772,6.4862,6.4813
838342,8.4322,8.5662,8.1109,8.2496,8.2078,8.0844,8.1487,8.3909
817578,8.8487,8.5887,8.9895,8.8776,9.0093,8.8572,9.1837,8.8296
836383,10.5249,10.4451,10.2799,9.9746,10.2434,10.362,10.3741,10.1702
816307,9.9233,9.6362,9.7879,10.1687,9.921,10.1003,9.8722,9.7952
817824,8.6379,8.6053,8.8033,8.7545,8.2824,8.5219,8.5292,8.7731
824760,7.217,7.4402,7.6643,7.6669,7.4567,7.2406,7.4334,7.5787
817519,9.8081,9.7251,10.1239,10.0278,10.1492,9.9017,10.1999,9.9014
824579,8.7652,8.5887,8.3483,8.6087,8.6168,8.8096,8.3424,8.4915
821232,9.6847,10.0588,9.9344,10.0036,10.0535,10.1264,9.6646,9.946
831954,7.3376,7.6364,7.4362,7.5323,7.4261,7.4861,7.5064,7.899
834618,8.7326,8.3595,8.8861,8.5947,8.7802,8.5258,8.8144,8.6739
832160,8.8283,8.5202,8.7118,8.5343,8.504,8.4243,8.7987,8.3699
844401,10.2328,10.0242,10.4807,10.3901,10.5482,10.2784,10.4776,10.4357
818702,9.7711,9.3208,9.735,9.6208,9.6264,9.4841,9.8709,9.6213
843526,10.5111,10.3676,10.0147,10.077,10.263,10.2443,10.2712,10.0421
843413,8.494,8.5662,8.5813,8.6953,8.9833,8.8257,8.6454,8.4876
836518,11.0641,11.3449,10.892,11.0834,10.9806,11.0323,10.7675,10.9049
838194,8.5282,8.0948,8.5179,8.6336,8.3655,8.6059,8.4806,8.5223
826620,8.2649,8.691,8.1616,8.2919,8.162,8.4117,8.2756,8.3867
822494,6.2553,5.731,6.1047,5.9031,6.1759,6.0022,6.0443,6.187
835834,14.022,14.2931,14.0078,13.7849,14.0553,14.1618,14.1374,13.8155
826702,13.6239,13.9372,13.6776,13.4401,13.6803,13.7939,13.5895,13.422
839638,10.9058,10.654,11.0318,10.8852,10.999,10.7412,11.2064,10.9028
836388,11.6842,11.9447,11.7308,11.7396,11.9458,12.1511,11.6848,11.7061
821117,7.4488,7.8562,7.7255,7.8241,7.8806,7.5947,7.9865,7.7445
838652,10.0285,9.5614,9.8251,9.8457,9.6264,9.7853,9.7449,9.5029
829696,9.4238,9.0111,9.2328,9.265,9.0273,8.9966,8.9323,9.2228
826851,14.5869,14.9835,14.8594,15.015,14.865,15.0499,14.6574,14.9842
830511,7.6868,7.6684,7.9852,7.9171,7.9251,7.6243,8.0938,7.928
821615,7.3756,7.1837,7.2509,7.2399,7.305,7.1003,6.934,7.4959
836877,5.5939,5.69,5.4806,5.8663,5.6745,5.3596,5.3758,5.5445
821408,8.1156,7.9719,8.0878,8.1225,7.6415,7.9031,8.0186,7.7894
819571,9.1552,8.9603,9.404,9.4129,9.2426,9.255,9.339,9.499
818967,11.0524,10.8412,11.2744,11.1259,11.3071,11.0984,11.3719,11.2407
844429,7.5686,7.1837,7.4634,7.4965,7.5161,7.3773,7.7824,7.5566
821010,6.2347,5.6478,5.9338,5.9212,5.823,5.8848,6.0263,6.0245
819651,12.8687,13.1959,13.167,13.3339,13.0402,13.2125,12.9004,13.2739
819971,9.1552,9.0881,8.9322,8.7795,9.2093,8.888,9.0051,8.7408
842095,7.2583,7.2973,7.0503,7.5381,7.1543,7.4116,7.4334,7.4959
824491,8.459,8.8622,8.7962,8.9608,8.6668,8.9152,8.8403,8.9589
839945,7.7315,8.1934,8.0936,8.2097,7.9789,8.0023,7.7984,8.0117
840074,7.4035,7.2274,7.0622,7.104,7.2183,7.2502,7.5943,7.3405
817737,10.4264,10.4404,9.9885,10.3523,10.3256,10.4587,10.1218,10.4102
838326,8.6023,8.2719,8.7674,8.6927,8.7923,8.4901,8.6974,8.667
817371,12.2976,11.9797,12.1271,12.2139,11.9442,11.8189,12.2708,12.1591
839806,9.9984,9.7823,10.0981,9.9374,10.2368,9.9781,10.3208,10.0287
834807,10.8579,11.2405,10.954,10.7071,10.8079,10.9853,10.8971,10.7282
841536,7.8307,8.079,7.9015,8.246,8.1291,8.116,8.0981,8.3614
825387,8.339,7.9107,8.0284,8.0989,8.4517,8.1418,8.2096,8.1852
829748,9.5076,9.1155,9.5528,9.3542,9.2752,9.1622,9.4012,9.5503
837522,7.6868,8.014,7.9147,7.7247,7.8463,8.095,8.1278,8.0753
5007874,8.4412,8.063,8.1672,8.2849,7.9789,8.4494,8.3424,8.209
835487,7.8307,8.1258,8.0702,8.2496,8.3895,8.0191,7.9957,8.0225
831070,8.6727,9.0802,8.7268,9.0312,8.8395,8.9881,8.7171,9.0646
839352,8.8006,8.4726,8.8069,8.9074,8.8308,8.4617,8.7059,8.8357
827978,10.8662,10.9699,10.6589,10.7438,10.7457,11.1264,10.6197,10.7323
829624,11.9934,12.4543,12.16,12.218,12.2249,12.3935,11.9682,12.1656
822677,9.5161,9.6576,9.4133,9.528,9.6281,9.7721,9.2118,9.4776
837065,7.81,8.0305,7.7551,8.0214,8.1942,7.891,8.0851,8.2184
818915,8.8953,8.9032,9.2511,8.8401,8.9297,8.8415,9.0896,8.6943
829584,8.1212,7.8186,7.96,7.6723,8.1244,7.8602,8.0981,7.8083
836302,6.1273,6.1186,5.881,6.0745,6.1942,6.3241,6.4328,6.2799
832026,8.8214,8.9817,8.5351,8.6115,8.6766,8.9652,8.5916,8.6976
3769120,6.4461,6.3986,6.4692,6.3259,6.5615,6.5721,6.1139,6.6579
819846,9.6771,9.4213,9.5985,9.7002,9.7583,9.5835,10.011,9.6249
819987,8.3049,8.2719,8.3088,8.1225,8.1897,8.1921,7.9489,7.8453
839159,8.1379,8.0948,8.1167,8.386,8.4131,8.5645,8.3057,8.1804
816628,8.4634,8.1258,8.5854,8.4214,8.5509,8.3287,8.6745,8.4075
829831,9.876,10.1804,9.99,10.181,9.9946,10.3598,9.8684,10.0099
834649,7.5604,7.6255,7.1762,7.2399,7.305,7.2117,7.2979,7.2143
838368,11.7146,12.1486,12.159,12.1022,12.2351,12.2547,12.1666,12.1475
826572,10.1651,10.0848,10.138,10.4783,9.9127,10.1722,10.0735,10.3189
824662,8.8788,8.876,9.3047,9.118,8.9674,9.1316,9.2058,9.2735
819585,5.5612,5.5595,5.4078,5.1878,5.1449,5.172,5.3758,5.2458
833501,8.8521,8.6053,9.0142,8.859,9.0451,8.888,8.8378,8.5746
826579,8.3293,7.8186,7.8815,8.1342,7.9998,8.0302,8.0231,8.2231
820893,14.3306,14.3223,14.0502,13.9366,14.0018,13.9143,14.2609,14.1423
838779,14.6348,15.0738,15.0783,14.976,15.1688,15.1357,15.1097,15.0046
814834,6.7798,6.6545,7.014,6.9715,6.9859,6.5872,6.6475,6.7775
830801,9.7549,9.609,9.8983,9.6791,9.8506,9.6298,10.1005,9.6512
817314,8.6023,8.3398,8.2371,8.386,8.3162,8.0791,8.5419,8.4719
837400,8.6765,8.9732,9.1005,8.8846,9.1912,9.1186,9.0165,9.1484
836299,11.6704,11.4376,11.8541,11.6366,11.8104,11.5249,11.9439,11.6752
820781,6.8758,6.8533,6.9767,7.0393,7.126,7.0683,6.8851,6.5869
7922403,6.9151,7.1689,7.0503,7.416,7.0576,7.3151,7.26,7.3144
842144,11.6183,12.1457,11.8825,11.9512,11.9959,12.1062,11.7985,11.9628
839942,11.0443,11.4945,11.1488,11.1981,11.2294,11.4406,11.0576,11.1043
841911,7.8238,8.2509,8.0524,8.3023,8.3204,8.0079,8.0545,8.1313
821077,7.3279,7.1984,7.1979,7.4537,7.2795,7.386,7.7056,7.2515
832663,8.9994,8.9817,9.1819,8.8162,8.8482,8.8096,8.8658,8.6073
837273,13.375,13.4232,13.2624,13.5672,13.3374,13.2444,13.6543,13.6698
822619,10.2986,10.0769,10.1436,10.1236,9.9428,10.3455,9.9728,9.8628
826680,12.4371,12.8555,12.5621,12.8356,12.6414,12.8147,12.5032,12.825
838097,11.9922,11.7902,11.6438,11.7213,11.4534,11.5802,11.6074,11.5309
840063,7.5437,7.6146,7.4989,7.3033,7.6281,7.5721,7.1483,7.3914
839934,7.9801,8.4421,8.1167,8.2531,8.0409,8.0246,8.1109,7.9107
839928,11.1962,10.8424,10.8903,10.7919,10.7923,10.8296,10.9558,10.6033
844150,8.4897,8.6218,8.4055,8.7494,8.4248,8.3015,8.287,8.6532
829256,12.3219,12.2561,12.7239,12.5283,12.372,12.438,12.7014,12.4818
824166,5.9369,6.0874,6.4329,6.1064,6.4131,6.2876,6.164,6.206
837254,11.7888,12.1613,11.8626,12.0301,11.8585,12.1647,11.7205,11.8461
820049,6.5661,6.9257,6.6536,6.4923,6.3974,6.6461,6.8032,6.7123
5008080,7.7093,7.5007,7.3707,7.5264,7.2795,7.306,7.728,7.5113
817293,6.8891,7.3898,7.1871,6.9973,6.9433,6.933,7.1483,7.1369
10723113,8.8953,8.5143,8.646,8.9299,8.572,8.6022,8.9178,8.7667
