Location,Treatment,Genotype,Age,image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_4_day4, 6d42333e-0d29-4f19-ad05-e29d5a0f7b4f,1.1934854,1.1059519,0.16500093,0.001911881,274.7830729,0.042919066,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_3_day4, 2644ec33-5c22-45de-a116-b2a87f6b117d,1.6221315,1.5572529,0.2755524,0.003854458,257.8989545,0.057824943,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_2_day4, 3c7dcfe4-613a-43bf-9752-aafe3c966b65,1.5810558,1.5583591,0.2753349,0.004058844,267.729236,0.061877966,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_1_day4, 328570f0-d842-4988-8d86-e8ba6a99edb5,1.4786378,1.4587063,0.19843778,0.002183789,263.5324946,0.041001365,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_12_day4, f4d92362-5415-4754-8b63-85aa10fb0ddd,1.3024352,1.2919286,0.22848961,0.00331672,274.0482811,0.05925216,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_11_day4, 3884b225-a68f-4c65-b2f8-f87fbd59f644,1.4279795,1.3863846,0.2559419,0.00388267,283.3402071,0.056550425,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_10_day4, 2c4f2178-8c7f-437b-8593-19b5ae7d8a56,1.0484109,1.018425,0.15521207,0.002057474,258.7452969,0.050996576,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_9_day4, 6300b10c-0a9d-4e61-92dc-95ab0f34de57,1.5443437,1.5131322,0.24703088,0.003211704,269.0597568,0.053658444,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_8_day4, 521ed7a0-302a-4e2e-94f4-4d974a71fc37,1.1306523,1.1130688,0.17367023,0.002444248,279.0558753,0.053399157,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_7_day4, 4c95d7e7-12aa-4162-beb3-ad1d53b5098a,1.347316,1.31743,0.20931657,0.002701525,270.7845982,0.047894396,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_6_day4, 326776e7-3957-4f51-bee0-fd7cbf50ddd2,1.6297569,1.6087507,0.24971837,0.003157001,282.0829605,0.0519089,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_5_day4, 44eeb783-db3e-479b-8841-76bc0fd9ecac,1.3506917,1.3335806,0.213034,0.002914052,261.2390263,0.056778263,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_4_day4, d2ac61ce-563e-4d56-bf27-38c8044b41d2,1.6777154,1.6250012,0.3229641,0.005962552,279.9629791,0.06462113,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_3_day4, 0bed1b20-1c4f-4dca-9718-40edd2545cfe,1.9138365,1.886701,0.33204383,0.004983578,286.8158991,0.0588508,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_2_day4, a523272f-b7b4-4ab8-b46b-264c06ffc25b,1.4930377,1.4745241,0.27966398,0.004268138,281.7038304,0.062110975,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,GC,cax23,day4,B3_GC_cax23_day4_3.rsml, B3_GC_cax23_1_day4, fb66073d-60f8-4d4e-b28b-3c012e00d3c6,2.1772113,2.1546395,0.38961694,0.005852795,272.7116131,0.060558777,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_10_day4, 39e6d12c-7724-4162-858f-0dfc459a2bb9,1.4860239,1.231355,0.19385512,0.002143238,256.8151401,0.04073562,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_9_day4, b8949b3d-dfdf-4212-aa08-688ffca6a864,1.7242489,1.6732655,0.2047674,0.001972691,258.6517507,0.038060617,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_8_day4, 6f736146-f58b-4050-b90b-1f16209a6950,0.37189922,0.37060735,0.06700009,9.73E-04,312.0321925,0.060151834,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_7_day4, 4e2e0f86-9edf-4360-ae51-34fa03456ca2,1.2777066,1.1587253,0.23495154,0.00385072,237.3775965,0.049943354,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_6_day4, 6c105fcc-2ab1-4383-a77b-f6ccc704a469,1.6793897,1.3465722,0.19625106,0.002073533,215.9735732,0.037610598,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_5_day4, 58f38913-272f-4934-907c-a59f7fab04b7,1.7749437,1.4816903,0.22570753,0.002474398,274.5520759,0.043458782,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_4_day4, 3dfe51de-ace7-44a4-a8f9-97d783441098,1.2844034,1.1005843,0.15756334,0.001556795,268.9826303,0.03757678,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_3_day4, 9a397193-4a02-4eeb-9b3b-f328436e2401,1.6717892,1.5121101,0.24573764,0.003252195,189.4278244,0.045898966,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_2_day4, f81306cf-0adf-4f6a-b444-fed846acdf0e,1.2073693,1.1578295,0.1668798,0.001941264,334.8381669,0.04497024,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B9,FL,Col,day4,B9_FL_Col_day4_3.rsml, B9_FL_Col_1_day4, 22045371-62fd-4e42-be31-4a1d0dd903a4,1.8555489,1.4673741,0.2549379,0.002844024,247.56272,0.04628469,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_11_day4, e79cb2ce-c9bc-4be3-bfee-e43eb7e84bf6,1.5230571,1.5040345,0.23465705,0.003011095,268.9676859,0.05461509,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_10_day4, 35fca462-cbab-48ef-bd81-f1e8feccb7c1,1.7970431,1.7431798,0.2955768,0.004336842,284.0565846,0.053853415,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_9_day4, 85543a79-7620-4ac2-92bc-329202496279,1.9671971,1.9242185,0.32194513,0.004274084,288.8360505,0.05230934,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_8_day4, 4b84aaab-f2c9-441d-bdc0-41a07d8dc93a,1.1304698,1.0820357,0.19630034,0.002780867,283.16142,0.05525447,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_7_day4, 9705685e-d6b2-4a7c-9527-eaa2fcfadb95,1.8287562,1.7962378,0.3090665,0.004281428,271.5672012,0.05309871,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_6_day4, c1fa89b8-a560-4aa7-8f86-dd7ee8975a85,1.4620179,1.4077953,0.24125524,0.003190027,270.7043571,0.05159781,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_5_day4, 2f81bbc8-956e-4597-a968-d0c5ce0df02f,1.6894397,1.6517593,0.26725236,0.003465892,284.2087886,0.04891291,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_4_day4, 52fa2a6c-f026-4bb4-b22f-7c2b1d9e7ed1,1.3825113,1.3416353,0.21589282,0.002809393,278.4911826,0.054220565,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_3_day4, ebdd7366-061a-440d-bc6a-42a364b0bac9,1.9857967,1.9241025,0.35857362,0.005949886,281.8618536,0.05835283,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_2_day4, c1779457-d538-43ff-9766-1d697fdca5e5,1.5629835,1.5192964,0.24733554,0.003177173,282.2822654,0.052784074,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,GC,rbohD,day4,A6_GC_rbohD_day4_1.rsml, A6_GC_arbohD_1_day4, 8c3710c7-c1cb-4929-bb12-a77d30fcd08c,1.5716765,1.5589111,0.27022588,0.003855354,277.5574411,0.055450026,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_10_day4, e2a2db0f-9d8b-4c23-a135-b176e02b5671,1.021571,0.8161434,0.15899041,0.002497381,199.4737213,0.052698106,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_9_day4, e60f92f6-adb9-4848-8168-a00f4360f223,1.6001238,1.5194981,0.23476316,0.002808685,270.3805788,0.04902047,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_8_day4, 90a6ffbe-9837-4e1c-a71f-2edf658d443c,1.6704837,1.5868582,0.2677527,0.003573511,148.042752,0.053756163,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_7_day4, 8e5c2681-1e24-4747-bdd6-a97630545ff2,1.3722932,1.2980572,0.23176005,0.003881249,264.2492,0.061359227,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_6_day4, 1a77ea64-1f54-47e2-b31a-2b32a276c742,0.7312622,0.6119228,0.11099362,0.001670784,165.6283308,0.053971775,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_5_day4, 24e5773f-5318-4fd6-9fa2-95fb80b5e36f,1.1528854,1.0660543,0.2393549,0.004134316,191.0254603,0.07346107,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_4_day4, 3ef6b73c-21c6-446d-b495-c0bad57fbd0a,1.1458398,1.0560857,0.27570036,0.005443383,178.3753489,0.07810535,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_2_day4, d61aa2eb-0cfe-402a-a947-9a083938cb15,1.6863605,1.5543787,0.39224875,0.008050699,231.4202509,0.07083876,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_2_day4, fa07f379-4023-4c0a-a35d-c96c5e84f61d,0.2843426,0.27436996,0.09704862,0.002695545,290.5671756,0.10487529,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,FL,Col,day4,A5_FL_Col_day4_1.rsml, A5_FL_Col_1_day4, f1fa8476-a2c7-44de-b0b1-26a56be19092,1.7489904,0.40079403,0.33732316,0.005611673,178.9482788,0.065780334,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_11_day4, bb67a3b3-5420-4969-bf8c-17f8ac5c3492,2.1147206,2.1028724,0.3226623,0.004150849,282.1418914,0.049555432,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_10_day4, 6684036f-553e-48dc-9672-c4041f9ad20a,1.5896622,1.5619957,0.23478015,0.002871256,280.4674295,0.04908248,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_9_day4, 05d7ba0c-fc2a-4ea2-808f-772c3d279436,2.09827,1.9926729,0.3162497,0.003982189,269.2441173,0.047889985,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_7_day4, 8cec8ca4-9bf4-4622-88d2-9aeed88482bc,1.7144033,1.6707069,0.28356737,0.003864416,271.8076785,0.05546704,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_6_day4, 33fe87c4-9d16-4fa8-b777-0358d950664b,1.5648111,1.4714419,0.25050372,0.003333196,273.617023,0.05210853,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_5_day4, 7086fb47-b8ed-40c8-8f13-e8690b495d3b,2.1133056,1.9692297,0.29276368,0.003320804,266.1827719,0.042010255,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_4_day4, d5a15efa-98be-4d34-9487-9c743564374c,1.2072289,1.1871821,0.13523974,0.001224907,283.6135512,0.034223318,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_3_day4, 8c0438fb-5ca1-4644-8b95-5bf8a8ad8db0,1.6544644,1.6010312,0.24360082,0.002932893,270.9570741,0.048711192,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_2_day4, e44e0773-1e61-4f25-87ff-3d433eaa1ec6,1.1503285,1.1281549,0.18778901,0.002598241,279.1069651,0.05385263,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B8,GC,cax22,day4,B8_GC_cax22_day4.rsml, B8_GC_cax22_1_day4, 37cdeb1b-7e93-4dbd-a5fc-24bbe09bf6ae,1.0568612,1.0518435,0.14107536,0.001503468,261.8840421,0.0426743,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_10_day4, 34701ec7-6ff5-42f8-9108-b78c8c5aff67,1.3803993,1.3513073,0.1575903,0.001595685,279.0032828,0.037829746,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_9_day4, 4e16783b-ad36-4f8c-b1b4-0e2e74126529,1.9183269,1.8044425,0.2859201,0.003640779,272.9444133,0.04965878,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_8_day4, 7f889765-ba5b-4060-a0d8-f649d89c59f1,1.8237559,1.7539005,0.25334173,0.002933424,262.0447974,0.048494548,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_7_day4, 4c8a23dc-375c-4d52-892e-fc5fff2718ea,1.7840369,1.6824607,0.24674407,0.002849699,258.9833154,0.044637855,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_6_day4, 266aa129-b8e5-4a85-889e-072ab969d9c6,2.0594811,1.995876,0.2801865,0.003296381,258.9402852,0.043936454,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_5_day4, 3fa9b92b-e1d1-44d9-bea0-3f90285b2621,2.3350182,2.171595,0.34290722,0.004128443,272.2418873,0.047928885,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_4_day4, 0f27c179-2c7a-47e0-a809-f2d57a6d6631,1.8894011,1.8371868,0.3086245,0.004189606,263.3726681,0.054360483,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_3_day4, 7c964dcd-22f6-447e-b5aa-45081fd59e07,1.9328086,1.8446733,0.2670675,0.00302848,263.9749542,0.044498514,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_2_day4, e7e9de46-a37b-423f-85ac-a461235ffb1a,1.595617,1.5574522,0.27381903,0.004508605,289.2879631,0.05596003,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,GC,Col,day4,C7_GC_Col_day4_5.rsml, C7_GC_Col_1_day4, 62a5a95b-4274-4a81-bc2b-77e04b424ce0,1.7162578,1.6025292,0.24020839,0.00283482,266.2709633,0.046449013,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_7_day4, d4f43b9f-6949-468f-aad0-00c18a80b7d5,1.0408019,1.0246226,0.12824363,0.001371893,268.6404925,0.04012255,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_6_day4, c679d75a-a5ee-4135-91eb-e7a8aa1ca565,1.1594996,1.1547065,0.18215102,0.00237299,285.2399012,0.052866627,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_5_day4, af42ef88-7891-4bd9-8234-edd7bda5bb05,1.2755173,1.2528108,0.20458083,0.002694902,256.8810924,0.05327653,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_4_day4, 7c2ca8d9-9757-4e64-8e54-7f9c2734aeb6,1.1983654,1.1774573,0.1838838,0.00268675,268.203579,0.051532984,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_3_day4, 2b2259ec-1da8-496e-8b0a-4f1fe4135b4e,0.84538466,0.8285577,0.11813451,0.001433323,266.1529376,0.044544246,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C5,GC,cax22,day4,C5_GC_cax22_day4.rsml, C5_GC_cax22_2_day4, 4d3ef234-f275-4dd1-8cd5-1e4d3123c7a8,2.1518166,2.1289878,0.3602959,0.00567887,268.6663653,0.053776104,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_11_day4, 13c0f6ed-b65d-4e39-a6c8-98d6cec6081c,1.2247214,1.2079391,0.20120044,0.002678198,271.0337362,0.05109365,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_10_day4, d03325d0-7da9-489e-87ae-b11d08d3e3d1,1.4554669,1.4139878,0.22574915,0.002877495,277.665604,0.050708406,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_9_day4, 72d6c9de-c354-4786-af29-9bbb472ad7a5,1.481614,1.4332017,0.21516083,0.002642935,275.2699561,0.050505307,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_8_day4, 83d609fa-7879-4cc2-b2c1-041943515a20,1.073729,1.0119327,0.14683045,0.00166277,296.8375625,0.043669537,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_7_day4, 1714c79d-3d2f-4525-b712-8bf7dcbbbdf6,0.87868845,0.86498994,0.14599675,0.002009513,270.2935895,0.054962985,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_6_day4, f2f1775f-03d9-4893-8383-714168a890d8,1.1334276,1.1283154,0.19999655,0.003042852,269.8430429,0.059045125,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_5_day4, efcade3a-174a-4a64-ade7-d73ff08b891d,1.3602118,1.320982,0.19236946,0.002240843,272.8878593,0.046265412,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_4_day4, addb4549-03e9-4421-ae4f-1efb944d55c2,1.6481588,1.5853623,0.23749232,0.002825411,278.3377492,0.048520576,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_3_day4, 68c9a94c-3371-42fd-bc84-fd65a50f8689,1.9541914,1.8880106,0.31485593,0.004111631,283.5034486,0.05126673,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_2_day4, df33a626-ea1a-4784-bc2c-96092d5b6f89,1.8497126,1.8119905,0.34154567,0.005670365,288.6139874,0.06105143,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B7,GC,cax23,day4,B7_GC_cax23_day4_4.rsml, B7_GC_cax23_1_day4, 8d8fb77c-c423-4e6b-b2ad-54e8fe3203b6,1.45363,1.4305972,0.24362294,0.003668721,269.8497365,0.059868716,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_11_day4, 430bcd3a-41c0-47d8-ae07-7a46ca6b080e,1.3666304,1.321522,0.24918674,0.003884831,273.2480562,0.05923638,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_10_day4, a12fdf7e-c52a-4aff-bef5-7b9d0c45c8b0,1.6784056,1.6539038,0.39048418,0.007454762,272.1306645,0.074840926,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_9_day4, 07c6999c-8006-41fd-9cea-d51fef3c2036,1.5596136,1.5224403,0.24738778,0.003182392,287.1270006,0.05308329,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_8_day4, 6e6d4f5b-9bb9-44e5-907e-2de98264beea,1.416225,1.3335114,0.2544488,0.003670781,279.5975639,0.057121977,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_7_day4, c1ef061c-927b-47ce-829e-616a29f597fe,1.2963562,1.2767954,0.203055,0.002735591,267.2062621,0.05539926,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_6_day4, a7f7dbfa-b1ba-427e-ac44-5a6d847933fe,1.5285766,1.4934131,0.3029566,0.004904242,274.1225389,0.06250787,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_5_day4, 642a06c8-67f8-4660-98b8-daa9ea2c64dc,1.4166021,1.3757871,0.23242751,0.003125078,277.9588103,0.05347062,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_4_day4, 5e654d19-3fbc-467e-a9ed-e38c4d72e556,1.2334702,1.1179894,0.19962761,0.002880834,275.6076406,0.054522365,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_3_day4, 10cc8a1d-4bb9-433e-bd99-f20209794d4e,1.4990112,1.4501547,0.21203777,0.002498694,281.2766157,0.04650939,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,GC,rbohD,day4,B2_GC_rbohD_day4_2.rsml, B2_GC_rbohD_2_day4, 7c828019-d125-4c06-9fba-a12143664c17,1.7267315,1.6612489,0.26979598,0.003829373,277.9515157,0.051394634,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
