Entrez Arabidopsis ID,"""ROOT-SHOOT_logFC""",FL-GC_logFC,CAX22-COL00_logFC,CAX23-COL00_logFC,I:Tissue_SHOOT.Genotype_CAX22_logFC,I:Tissue_SHOOT.Cond_FL_logFC,I:Tissue_SHOOT.Genotype_CAX23_logFC,I:Cond_FL.Genotype_CAX22_logFC,I:Cond_FL.Genotype_CAX23_logFC
814905,-0.366924454,0.095460337,0.223928633,0.090770757,-0.121859641,-0.078996096,-0.086169252,-0.157475241,-0.020663087
814906,0.080790489,0.049274575,-0.096233546,-0.102764065,-0.068139184,-0.140078625,0.060008747,0.055729279,0.049140594
814907,0.516652191,-0.218750377,0.050527152,0.066968891,-0.091004883,0.268938323,0.066177227,0.125850188,-0.089735746
814908,-0.425717453,-0.019701937,-0.025300486,0.067290703,0.039771655,-0.059487086,-0.007985894,0.034045325,-0.055817986
814909,6.822841556,0.040582132,0.150479187,-0.042647144,0.380922574,0.824270799,0.591023533,0.026014128,0.056937858
814911,2.434998245,0.591872911,-0.013842107,-0.525477359,0.107337372,-0.85990881,0.145605193,-0.317883871,0.697916178
814913,0.155678739,-0.044220209,-0.017647948,-0.05121805,0.003505636,0.024931504,0.047453525,-0.066016037,0.037643383
814914,0.817850108,-0.156880708,-0.01203125,-0.1375216,0.412799703,-0.125511601,0.046586728,0.071382325,0.144828942
814915,-0.413893494,-0.100583411,0.00680655,0.051971794,-0.056607856,0.07663663,-0.008071471,0.060938311,-0.02217449
814924,-4.171043565,0.153704856,-0.028525657,0.333937726,-0.129356444,-0.25311995,-0.023914275,0.341675172,-0.339280511
814928,3.216630576,0.750046375,0.572195722,0.412875212,-0.192242237,-0.217405829,0.121809753,-0.890800711,-1.13119881
814929,7.693783444,-0.244119378,0.214216582,0.207627341,-0.397242312,1.018921876,0.17125787,0.235153683,-0.098256053
814930,-1.075188202,0.053556151,0.012842991,0.218571811,0.083024514,-0.08372084,-0.11019933,-0.050286069,-0.199646903
814931,-8.093972015,0.299505384,2.014887329,0.033860618,-2.005234058,-0.6376349,0.133324683,-0.013895608,-0.017126801
814936,1.503779685,0.501950832,0.363387972,0.387062115,-2.420339514,-1.232639059,-1.418243597,0.289000941,0.461212622
814937,-6.684143567,0.923387872,0.54359126,0.729818293,-1.026511895,-1.021172179,-0.743215692,0.425896087,-0.193850171
814938,-2.679852139,1.875742837,0.253104331,0.03081603,0.137272071,-0.597380216,-0.424558257,-0.969596688,0.293288239
814939,-2.457343972,2.139571286,-2.670407551,-3.011473498,2.286754824,-1.499910706,2.091286428,1.024196056,1.865686272
814943,-2.741458408,1.943229621,-1.645464513,-1.068145935,1.390243712,-0.967635267,0.722028023,-0.707100411,1.171473029
814944,-3.40620131,0.446858171,-0.161134999,-0.265457574,-0.134021017,-0.441675689,-0.013777202,0.161134324,0.051465602
814945,5.958299613,-0.53074267,-0.29831638,-0.28743915,0.63881526,1.068169899,-0.789618065,0.351453717,0.102433725
814946,1.888034547,0.170312185,0.082536238,-0.003620712,-0.197561207,0.883305325,0.16842693,-0.473399282,-0.185005432
814950,-3.005737473,0.701664753,0.193868596,0.315767511,0.656885045,0.715590364,-0.26766816,-1.16623265,-0.707040719
814953,-0.609082186,0.165790274,0.016783365,0.218136757,0.196388389,0.107544486,0.072224332,-0.093189187,-0.109706052
814954,4.402047626,-0.137296229,-0.132616859,0.084839756,-0.105980947,0.335150206,-0.068058593,0.158003743,-0.134311755
814956,2.81952054,-1.199775897,-1.322292643,0.464601734,0.687498544,0.925843928,0.237356547,1.138691824,-1.464035786
814959,-0.951803444,-0.338788356,0.474128294,1.201880627,0.452672868,0.9649663,-1.375973495,-1.368101748,-0.231942818
814960,-2.723144394,0.312308252,0.495880707,0.282192331,-0.353606854,-0.331731192,-0.178579404,-0.038511021,-0.05053335
814961,1.175756266,0.156067886,0.270035389,0.078708164,0.123976826,-0.007233515,0.119549825,-0.229521253,0.029258875
814962,0.444988895,-0.167671934,0.09940325,0.089077471,-0.036108298,0.115891804,-0.01167722,0.081697218,-0.004477955
814965,-2.56464634,0.001349567,0.453261055,0.135312322,-0.306735213,0.041039188,-0.051859421,-0.126553572,0.008551897
814966,-0.224748133,-0.066651972,0.030715384,0.138268936,0.034039322,-0.017493938,-0.068936083,0.045433367,-0.090165984
814969,-0.019866521,-0.120315134,-0.075769081,0.022748778,-0.090989037,-0.00702549,-0.133285396,0.058215556,-0.06991524
814973,-0.135884222,-0.031537919,0.074202533,0.09694218,0.015718743,-0.046299084,-0.016549007,-0.023647461,-0.032833708
814974,-0.40735528,0.05494027,-0.093503896,0.048372981,-0.006431785,-0.106832478,-0.06084189,0.024746403,-0.035874746
814975,-1.179979722,0.101446002,0.071017907,0.155569841,-0.005710471,-0.075287011,-0.014985702,0.000950599,-0.098824796
814978,-0.02622629,-0.049700229,-0.105380386,0.190778965,-0.037486602,0.210780916,-0.233517844,0.019227611,-0.172150556
814979,0.970093133,0.120945485,-1.294567383,-0.991791185,1.565659136,-0.255611186,1.61881989,-0.293592875,-0.31060882
814980,-0.145435015,0.201422238,0.169928362,0.007231661,-0.041338729,0.062033256,0.167978664,-0.293686468,-0.027608631
814981,-0.520728024,0.044492974,-0.076017805,-0.002015848,-0.003439787,-0.054706515,-0.092127482,-0.003790688,-0.091299982
814982,-2.073550084,0.319691896,-0.868982112,-0.77456932,0.299412763,-0.295756261,0.83455471,0.087589578,0.172560026
814983,0.835610717,0.034189742,0.132503819,0.197119848,0.012636644,0.234885277,-0.09721951,-0.256922519,-0.116006456
814984,0.9914176,-0.39915354,-0.610135705,-0.274220282,-0.467063126,0.398130123,-1.613456533,0.4086052,-0.211780835
814985,-0.240047388,0.28931068,0.310490253,0.030690475,-0.554707711,0.462732631,-0.584548685,-0.477391825,0.027292691
814986,-6.311674107,5.01106404,0.458384697,0.478399703,0.380582295,-3.403588771,-1.169191048,-2.681841535,-0.381306191
814988,6.734156569,-0.098091451,0.302860793,0.05593927,-0.736171197,0.642585085,-0.483320323,0.021216786,0.07842305
814990,-4.500519706,0.258668564,0.356734223,0.180583498,-0.079555077,1.180728934,-0.87921933,-1.567989828,0.287217832
814991,5.295636625,-0.411120324,-0.28929146,-0.018738878,-0.860599482,1.242062391,-1.850805991,0.342337883,-0.185290124
814993,-1.08800183,0.347620099,0.505172589,-0.265735342,-0.695567102,0.112601312,0.059910205,-0.727327321,0.102415803
814994,-0.348312189,0.040176832,-0.028887612,0.105071654,0.007814695,0.011804618,-0.052029128,-0.057514654,-0.166890197
814995,-1.745627016,0.336247641,0.322173154,0.078405434,0.059104504,-0.126257,-0.035902865,-0.313130621,-0.112046651
814996,0.012300187,-0.05617686,0.059596911,0.023586618,-0.098859356,0.104269431,-0.06865316,-0.009460808,0.073170119
814997,-0.224802734,-0.043160879,0.010034295,0.058452106,-0.015552408,0.119111033,-0.011605921,0.038825822,-0.028516458
814998,0.271516847,-0.065597866,0.276117997,0.070867339,-0.31282226,0.146508263,-0.164959679,-0.026747843,0.067421487
814999,-6.876519601,1.303049176,0.50068921,0.087485049,-0.220420065,-0.755587069,0.174549829,-0.258677978,-0.266815263
815000,0.307599967,-0.821620564,-0.413314381,-1.342393276,-1.276923048,0.109130264,0.636885225,1.806898969,-0.093505742
815004,0.316015637,0.006221098,0.062040105,0.079269755,0.070817404,-0.088014,0.021135461,0.032707279,0.03879693
815006,0.021736826,-0.014724639,-0.032507241,0.054325078,0.080923331,0.097611784,0.067640486,-0.044972403,-0.190470918
815007,1.537354852,-0.053896824,-0.03710012,0.041431293,0.192429753,0.044401864,0.090264689,0.023311344,-0.03478143
815008,0.498129178,-0.018088917,0.195893961,0.044210391,0.078656703,-0.057487063,0.103643612,0.009524353,0.102110604
815011,7.413432662,-0.243283944,-0.414784295,0.231564448,0.744793076,0.813131916,-0.473040294,0.442150222,-0.145102469
815012,-0.716950279,-0.100756714,0.046380191,0.079003837,-0.185975131,0.088333328,-0.035907673,0.125181225,-0.036842897
815013,-2.164192784,-0.048845371,0.075698854,0.092923818,-0.168456609,-0.162902614,-0.112798825,0.109796993,0.000763791
815017,-0.245181382,0.05395934,0.057217689,-0.0520147,-0.053394817,-0.092593528,0.021309234,-0.071049591,-0.006652259
815018,1.079007639,0.037249069,-1.414716985,-0.229502934,1.545909292,-0.235486299,1.01044045,0.575212772,-1.141193805
815021,0.007841416,-0.166355873,-0.170379437,0.186641602,-0.041098596,0.091120731,-0.264725277,0.161094788,-0.216403095
815022,-3.797745241,-0.411587071,0.470211045,0.296223149,-0.441730295,0.091632292,-0.223065233,0.200582808,0.200702045
815023,-1.371658067,0.131146615,0.042177164,-0.19266376,-0.754498624,-0.050966204,-0.477986835,-0.000270868,0.072062723
815024,5.696225881,-0.004859928,-0.012697069,-0.060697002,1.028725438,0.782612971,0.195593416,-0.037368253,-0.095145065
815028,-1.811868281,0.123489842,-0.671595979,-0.455819314,0.035093088,-0.383619342,0.207566718,0.414124083,0.209751223
815029,-2.496381648,0.058247894,0.190197023,0.056987259,-0.235968774,-0.095244681,-0.081743,-0.015742313,-0.038443464
815030,0.302581199,-0.011952905,0.096404389,0.076887331,-0.221607794,0.178518178,-0.139752338,-0.037001931,-0.063703192
815031,0.8664282,-0.084644256,0.19828603,-0.034445621,-0.121684573,0.194384799,-0.099561697,-0.052945941,0.093775503
815032,0.372238871,-0.029699889,0.228367328,0.059913383,0.323485713,-0.130366109,0.013721952,-0.078120486,0.165685151
815033,0.189501761,-0.032072852,0.123935362,0.156731317,0.004806586,0.064062339,-0.005154856,-0.033454499,-0.077198299
815035,-0.054463361,-0.008915422,0.088858365,0.101333189,0.036384093,0.015208852,0.130330375,-0.036514529,-0.049108752
815036,0.118172468,-0.051741599,0.18848029,0.076548857,-0.00013183,-0.079423224,-0.083783567,-0.007798667,0.068705162
815037,-0.301348682,-0.063842894,-0.147608342,-0.025322569,-0.042718725,0.006568887,-0.126072849,0.109182347,0.020479187
815038,0.710226855,1.223062678,0.27040902,0.650953031,1.088516148,-0.0954743,0.754409557,-1.158064693,-1.714076029
815041,0.34962459,0.008093518,0.076210287,-0.036828869,-0.058357276,0.054456066,0.025170696,0.002478,0.017145898
815051,-1.768116398,-1.91391452,-0.407475067,-0.46298028,-0.581881576,0.635010496,-0.194105763,1.258247722,1.162148986
815054,-7.255683387,0.962387207,1.383766814,0.249560312,-1.039415163,-0.62106772,0.632822565,-0.664855892,-1.16377633
815055,-5.864595681,0.388159216,0.440436264,1.208199461,-1.273003509,-0.66777114,-1.137669213,1.109302786,-0.499123392
815058,-4.413310294,-0.025938934,0.105701314,0.354615955,-0.765452719,-0.326878349,-0.518014065,0.785871781,-0.029587974
815060,0.686200437,0.142450201,0.187045879,0.055407758,0.134332927,-0.107201873,0.069716181,-0.133246531,-0.039287174
815064,-1.565146656,-0.405883603,-0.230737172,0.15072341,0.198824809,0.150109042,0.087116066,0.365181476,-0.085732852
815065,-0.388657437,-0.054311768,-0.027746776,0.040215175,0.053026281,-0.058928454,-0.025621901,0.069408721,-0.021183209
815066,4.411801516,-0.77311272,-0.056192897,0.043235803,0.387590502,0.352073015,-0.123673925,0.517510071,-0.046389333
815069,-0.042379993,-0.045932396,0.046718149,-0.01381753,0.042325852,0.045011511,0.138530959,0.030814405,0.024143477
815070,-0.307637579,-0.091704958,-0.104376964,0.266192603,0.023086242,0.116512854,-0.295954138,0.034150392,-0.209091277
815071,1.148378175,-0.056536199,-0.010762157,0.558454873,-0.111918425,0.132449169,0.306385503,0.442729457,-0.255039382
815073,0.366140788,-0.118840646,-0.03184773,-0.263331923,-0.164822311,0.203419323,0.567461514,0.111974662,0.258849785
815074,1.014586566,-0.043864074,0.100001491,0.227698616,-0.035920442,0.133361373,-0.206562855,-0.131656739,-0.269278459
815075,1.714379012,0.037734671,-0.208478813,0.132811151,-0.10521619,-0.16979984,0.397813297,-0.030879554,-0.803101257
815077,1.593538904,-0.178448065,0.012268674,-0.033098413,0.360614329,0.169423248,0.691479496,0.235995663,-0.010816668
815078,0.430465031,0.02501778,0.200333717,-0.032961333,-0.145188505,0.040257369,0.118786222,0.047893546,0.238725407
815079,-3.720604506,-0.161371893,0.531450437,0.408716353,-0.746179919,-0.008696578,-0.429736342,0.220262606,-0.024625736
815080,0.57592458,0.031024476,0.098771594,0.177328499,-0.150115552,0.137198948,0.051713805,-0.145037968,-0.001607363
815081,3.664471312,-0.034753903,0.008633373,-0.402491914,-0.851948554,-0.243762763,-0.498983337,0.113043489,0.298428482
815083,0.876501858,-0.689470228,4.38513731,1.797216886,-4.136092361,0.208637503,-1.209125295,0.81372696,0.926320319
815086,-5.872442032,1.852007271,-0.358871742,1.238391813,0.489713939,-1.314257422,-0.739857095,-0.159255343,-1.030985831
815088,1.921914455,0.390438624,-0.237896453,-2.166474012,0.201327501,-0.818738657,1.676258582,-0.057764532,0.918589164
815090,1.230184972,0.648367461,1.31902505,0.479800629,-0.848432992,-0.364857062,-0.409445629,-1.072072633,-0.202534156
815091,1.618315857,1.540964,2.559222858,1.467980415,-1.606657415,-1.193517898,-1.06234719,-1.314670521,-0.873089009
815093,6.243507008,0.173136808,-0.354049,0.749177069,0.618715228,1.443169366,0.448047738,0.498516557,-0.731931018
815100,5.584503554,2.70564639,-0.230002852,0.884776484,0.083545008,0.788088732,0.407895656,-1.26009868,-1.401856738
815101,-5.455892273,0.859929179,-0.006291435,1.445446049,-0.32619604,-0.919073235,-0.713970421,0.924675762,-0.753081509
815103,-5.984653022,-0.141250816,-0.246345613,0.842757481,-0.128150625,-0.389900633,-0.710275505,0.979938326,-0.154384341
815108,-0.077486399,0.026489228,0.089627431,0.055018703,-0.094382194,-0.209542546,-0.074851219,0.090928138,0.06219829
815111,-2.674712845,-0.027953693,0.219581305,0.236453108,-0.412848115,-0.01631832,-0.215732662,0.032962868,-0.036023946
815112,-0.097445788,-0.002397752,0.079751347,0.214009553,0.078862498,-0.073411589,-0.126067342,0.006869043,-0.094795771
815120,-0.254226746,-0.132811014,-0.103907357,0.246743862,0.09421725,0.063594045,-0.126752306,0.094197753,-0.142114619
815121,-0.065633134,0.004487552,-2.44783409,-1.565581151,1.133948188,-0.886045611,0.002646715,-0.119712513,0.591528575
815126,0.213040179,-0.163600576,-0.051488715,-0.034585101,-0.089988392,0.107644088,-0.069016748,0.171605266,0.107330111
815127,0.494355288,0.294021399,0.262362974,0.053905619,0.117663218,-0.171326434,0.045036763,-0.159767027,0.013543994
815130,-0.451724532,-0.113771187,-0.011610052,0.078813685,0.018182189,0.126216388,0.011853452,0.051673546,-0.043951647
815132,-0.021822485,0.266210029,-0.099765019,-0.183216085,0.112042219,-0.522874681,-0.096485232,-0.030189533,0.317573556
815134,-0.147167205,0.103621102,-0.012777311,0.010486576,0.087858121,-0.105003706,-0.020648895,0.012958716,-0.010717945
815135,-0.15855996,0.041935688,-0.056364421,0.050655408,0.113284458,-0.035696559,0.004124545,-0.003885239,-0.067879503
815143,2.627076852,0.131695064,-0.00016499,0.048077167,-0.352635702,-0.278112138,-0.988843446,-0.11840774,-0.032554798
815145,0.015985504,-0.079006012,-0.117469863,0.185355476,0.041491109,0.117429142,-0.123775918,0.036753873,-0.168422366
815147,-0.80214178,-0.073677799,-0.665640129,-0.555540839,0.202223568,-0.090504036,0.15832598,0.046843952,0.180613076
815148,-5.989620161,-0.12853737,0.6879401,0.551460372,0.262458002,-0.254516928,-1.620563038,-0.172303557,-0.346898402
815152,-0.396388314,-0.124919235,-0.073804603,0.192946901,0.10854722,0.052193823,-0.076432216,0.076027674,-0.155970033
815153,0.213873772,0.064504149,0.170797825,0.101695518,0.063421493,0.040144942,0.073158702,-0.166869681,-0.10963653
815154,0.125091718,-0.067405291,0.004070942,-0.091301952,-0.730361368,-0.031003714,-0.29774568,-0.011771609,-0.023453513
815155,-0.35706266,0.03188121,0.131303495,0.071041872,-0.038030339,-0.008898972,0.020503149,-0.054914933,-0.024741308
815157,-1.18791722,-0.088078712,-0.009524215,-0.031160473,-0.187734906,-0.026767644,-0.093861146,0.049154174,0.089809484
815159,0.56236181,0.14002031,0.240328042,0.09362867,-0.026176961,-0.124019089,-0.042848696,-0.222688956,-0.123854672
815160,-1.100624233,-0.012281104,-0.272284402,-0.264260416,-0.113945369,-0.218342316,-0.132608857,0.126890473,0.140395366
815176,3.699003874,-0.345579156,-0.063661093,-0.086084432,0.33718201,0.63096533,0.769213098,0.267828712,0.152295847
815177,-0.175908605,-0.037588002,-0.000558889,-0.014548332,0.033862995,-0.040647224,0.012141459,0.039177776,0.03351275
815182,1.168679828,-0.340259839,-0.190440243,-0.306357986,0.337453834,-0.304498759,1.036039193,0.532279508,-0.094221575
815209,-0.062468959,-0.027652337,0.045337672,0.043049058,0.015127869,-0.183874652,-0.05246434,0.071735691,0.125721913
815210,-2.065560154,-0.028669229,-0.050794591,0.038021097,-0.145619103,-0.160260919,-0.108854328,0.151441968,-0.027801763
815211,-0.712896486,-0.15091928,-0.29275873,-0.117363984,-0.16110479,-0.028027609,-0.252361408,0.136479196,0.016939315
815247,-1.562400549,-0.212609129,-0.115881304,0.073229022,0.002522352,0.049385474,-0.086475687,0.181364397,-0.063429325
815248,-1.570550513,-0.807340241,-2.473353437,-2.116658289,2.162494777,0.818970852,1.93399482,-0.785186792,0.139808497
815261,-1.781137263,-0.434323452,0.0024938,0.183564241,-0.048583655,0.131579281,-0.166325349,0.349740605,0.063154568
815269,0.358764927,0.026566676,0.062752108,0.017946373,0.019358519,0.00315044,0.067092788,-0.056185612,-0.00736754
815270,0.490745997,-0.270143613,-0.896628971,-0.513513573,0.828394405,-0.329257672,-0.171566162,-0.125696062,-0.525065956
815274,-2.196108772,0.195173157,0.979772266,0.744971853,-2.232633987,-0.642992124,-0.769377446,0.932331474,-0.7342061
815275,-0.211045697,-0.076010253,-0.054844779,0.141299086,-0.044244485,0.095350427,-0.076423362,0.03466803,-0.166279891
815276,0.043624312,0.129113522,-3.43034174,-2.057858119,2.225316885,-0.269376876,0.762863394,0.011128962,-0.314623741
815283,-2.994300768,-1.327407076,-0.716021714,0.539408106,1.101281032,-0.639690369,0.09472695,1.192937022,0.42017274
815286,1.801798947,0.122003607,0.20775329,0.086460749,0.377050356,-0.125163776,0.285320137,-0.146563987,-0.040530756
815287,-0.863358268,-0.236721067,-0.051557396,-0.005371016,-0.14214236,0.317115075,-0.05597634,0.087793797,0.035829761
815294,-3.708741299,-0.063416847,0.148157178,0.467566484,-0.514669917,0.471064191,-0.844769067,-0.535445618,-0.179123264
815304,0.250012956,-0.014181379,-0.048889233,-0.040969805,-0.029727144,0.127387386,0.079791972,-0.04398924,-0.099215046
815305,-0.108339931,-0.068802224,-0.035344207,0.02557555,0.021615216,0.013382593,-0.022763415,0.082499853,-0.006063141
815335,-1.313014812,-0.688036619,-0.343874331,0.022694405,-0.306556108,0.40222829,2.290691726,0.448617059,0.710659446
815342,-2.083825488,1.61172442,0.500007976,1.335019467,-1.943935885,-1.478592061,-1.447511416,0.23144173,-1.060287004
815343,-2.298293772,0.844555798,0.147141637,0.468218704,-0.145472465,-1.122662507,-0.917537238,-0.107670929,0.153761448
815346,0.009408236,0.009747422,-0.248352079,-0.238073997,-0.095221765,0.340240283,-0.59776767,-0.07415639,0.163724862
