,AT5G28610.1,,,,,,,,,,,,,
,AT5G10100.2,,,,,,,,,,,,,
,AT4G13580.1,,,,,,,,,,,,,
,AT2G01830.1,,,,,,,,,,,,,
,AT3G59200.1,,,,,,,,,,,,,
,AT1G68825.2,,,,,,,,,,,,,
,AT1G32180.1,,,,,,,,,,,,,
,AT3G05980.1,,,,,,,,,,,,,
,AT2G31865.2,,,,,,,,,,,,,
,AT2G01830.2,,,,,,,,,,,,,
,AT5G50175.1,,,,,,,,,,,,,
,AT4G18550.1,,,,,,,,,,,,,
,AT1G73340.1,,,,,,,,,,,,,
,AT5G37500.1,,,,,,,,,,,,,
,AT5G17800.1,,,,,,,,,,,,,
,AT2G31865.1,,,,,,,,,,,,,
,AT1G36620.1,,,,,,,,,,,,,
,AT4G38410.1,,,,,,,,,,,,,
,AT2G41445.1,,,,,,,,,,,,,
,AT5G57220.1,,,,,,,,,,,,,
,AT2G34420.1,,,,,,,,,,,,,
,AT1G24485.1,,,,,,,,,,,,,
,AT5G18860.1,,,,,,,,,,,,,
,AT5G52330.1,,,,,,,,,,,,,
,AT1G30935.1,,,,,,,,,,,,,
,AT3G48410.1,,,,,,,,,,,,,
,AT3G28890.1,,,,,,,,,,,,,
,AT5G56970.1,,,,,,,,,,,,,
,AT4G34860.2,,,,,,,,,,,,,
,AT2G31180.1,,,,,,,,,,,,,
,AT2G47950.1,,,,,,,,,,,,,
,AT4G24140.1,,,,,,,,,,,,,
,AT2G22950.1,,,,,,,,,,,,,
,AT2G34140.1,,,,,,,,,,,,,
,AT2G46140.1,,,,,,,,,,,,,
,AT4G37890.2,,,,,,,,,,,,,
,AT2G22600.1,,,,,,,,,,,,,
,AT3G22060.1,,,,,,,,,,,,,
,AT2G24160.1,,,,,,,,,,,,,
,AT5G02640.1,,,,,,,,,,,,,
,AT2G03972.1,,,,,,,,,,,,,
,AT2G03972.2,,,,,,,,,,,,,
,AT2G16720.1,,,,,,,,,,,,,
,AT4G34860.1,,,,,,,,,,,,,
,AT4G32650.2,,,,,,,,,,,,,
,AT1G66450.1,,,,,,,,,,,,,
,AT5G19800.1,,,,,,,,,,,,,
,AT1G61230.1,,,,,,,,,,,,,
,AT1G22220.1,,,,,,,,,,,,,
,AT1G13635.1,,,,,,,,,,,,,
,AT5G37478.1,,,,,,,,,,,,,
,AT3G29156.1,,,,,,,,,,,,,
,AT4G25160.1,,,,,,,,,,,,,
,AT3G47480.1,,,,,,,,,,,,,
,AT2G32430.1,,,,,,,,,,,,,
,AT5G18350.1,,,,,,,,,,,,,
,AT4G01930.1,,,,,,,,,,,,,
,AT3G09010.1,,,,,,,,,,,,,
,AT4G23493.1,,,,,,,,,,,,,
,AT5G63450.1,,,,,,,,,,,,,
,AT3G04370.1,,,,,,,,,,,,,
,AT3G04370.2,,,,,,,,,,,,,
,AT4G32650.1,,,,,,,,,,,,,
,AT4G32650.3,,,,,,,,,,,,,
,AT5G57200.1,,,,,,,,,,,,,
,AT2G18470.1,,,,,,,,,,,,,
,AT5G13940.1,,,,,,,,,,,,,
,AT3G45720.1,,,,,,,,,,,,,
,AT3G27690.1,,,,,,,,,,,,,
,AT3G61850.2,,,,,,,,,,,,,
,AT3G15300.1,,,,,,,,,,,,,
,ATMG00180.1,,,,,,,,,,,,,
,AT3G28007.1,,,,,,,,,,,,,
,AT3G48970.1,,,,,,,,,,,,,
,AT4G35660.1,,,,,,,,,,,,,
,AT1G76210.1,,,,,,,,,,,,,
,AT5G03795.1,,,,,,,,,,,,,
,AT1G32970.1,,,,,,,,,,,,,
,AT5G40290.1,,,,,,,,,,,,,
,AT5G52330.2,,,,,,,,,,,,,
,AT3G24670.1,,,,,,,,,,,,,
,AT2G35890.1,,,,,,,,,,,,,
,AT4G25560.1,,,,,,,,,,,,,
,AT1G21140.1,,,,,,,,,,,,,
,AT3G25820.1,,,,,,,,,,,,,
,AT2G41090.1,,,,,,,,,,,,,
,AT3G50230.1,,,,,,,,,,,,,
,AT5G01250.1,,,,,,,,,,,,,
,AT2G21910.1,,,,,,,,,,,,,
,AT1G60750.1,,,,,,,,,,,,,
,AT4G26120.1,,,,,,,,,,,,,
,AT3G45670.1,,,,,,,,,,,,,
,AT1G62800.2,,,,,,,,,,,,,
,AT4G33050.2,,,,,,,,,,,,,
,AT1G62800.1,,,,,,,,,,,,,
,AT2G07280.1,,,,,,,,,,,,,
,AT5G53910.1,,,,,,,,,,,,,
,AT5G54010.1,,,,,,,,,,,,,
,AT1G21540.1,,,,,,,,,,,,,
,AT3G09450.1,,,,,,,,,,,,,
,AT4G33050.1,,,,,,,,,,,,,
,AT5G65020.2,,,,,,,,,,,,,
,AT1G50530.1,,,,,,,,,,,,,
,AT3G61990.1,,,,,,,,,,,,,
,AT4G33050.3,,,,,,,,,,,,,
,AT3G20520.1,,,,,,,,,,,,,
,AT3G50770.1,,,,,,,,,,,,,
,AT1G15820.1,,,,,,,,,,,,,
,AT5G03510.1,,,,,,,,,,,,,
,AT4G33050.4,,,,,,,,,,,,,
,AT1G30510.3,,,,,,,,,,,,,
,AT1G76952.1,,,,,,,,,,,,,
,AT3G61850.3,,,,,,,,,,,,,
,AT1G78950.1,,,,,,,,,,,,,
,AT1G30510.1,,,,,,,,,,,,,
,AT1G30510.2,,,,,,,,,,,,,
,AT1G24140.1,,,,,,,,,,,,,
,AT5G23030.1,,,,,,,,,,,,,
,AT5G58390.1,,,,,,,,,,,,,
,AT4G37895.1,,,,,,,,,,,,,
,AT4G25220.1,,,,,,,,,,,,,
,AT1G67710.1,,,,,,,,,,,,,
,AT5G24540.1,,,,,,,,,,,,,
,AT1G16160.1,,,,,,,,,,,,,
,AT4G24030.1,,,,,,,,,,,,,
,AT4G37890.1,,,,,,,,,,,,,
,AT5G40090.1,,,,,,,,,,,,,
,AT1G09935.1,,,,,,,,,,,,,
,AT3G50460.1,,,,,,,,,,,,,
,AT4G30980.1,,,,,,,,,,,,,
,AT3G03280.1,,,,,,,,,,,,,
,AT3G26120.1,,,,,,,,,,,,,
,AT3G01730.1,,,,,,,,,,,,,
,AT1G21470.1,,,,,,,,,,,,,
,AT5G65020.1,,,,,,,,,,,,,
,AT4G03292.1,,,,,,,,,,,,,
,AT1G58037.2,,,,,,,,,,,,,
,AT2G28690.1,,,,,,,,,,,,,
,AT1G48700.1,,,,,,,,,,,,,
,AT4G14670.1,,,,,,,,,,,,,
,AT3G26550.1,,,,,,,,,,,,,
,AT1G73870.1,,,,,,,,,,,,,
,AT3G46170.1,,,,,,,,,,,,,
,AT1G20500.1,,,,,,,,,,,,,
,AT1G72140.1,,,,,,,,,,,,,
,AT1G47670.1,,,,,,,,,,,,,
,AT4G19460.1,,,,,,,,,,,,,
,AT5G52750.1,,,,,,,,,,,,,
,AT2G28440.1,,,,,,,,,,,,,
,AT3G22121.1,,,,,,,,,,,,,
,AT4G35690.1,,,,,,,,,,,,,
,AT1G23840.1,,,,,,,,,,,,,
,AT2G07240.1,,,,,,,,,,,,,
,AT2G36090.1,,,,,,,,,,,,,
,AT4G35060.1,,,,,,,,,,,,,
,AT3G18400.1,,,,,,,,,,,,,
,AT2G37170.1,,,,,,,,,,,,,
,AT4G28490.1,,,,,,,,,,,,,
,AT2G19582.1,,,,,,,,,,,,,
,AT1G75530.1,,,,,,,,,,,,,
,AT4G20190.1,,,,,,,,,,,,,
,AT3G61850.1,,,,,,,,,,,,,
,AT5G20150.1,,,,,,,,,,,,,
,AT4G03480.1,,,,,,,,,,,,,
,AT3G48080.1,,,,,,,,,,,,,
,AT3G16660.1,,,,,,,,,,,,,
,AT1G64500.1,,,,,,,,,,,,,
,AT3G61850.4,,,,,,,,,,,,,
,AT1G13635.2,,,,,,,,,,,,,
,AT1G13500.1,,,,,,,,,,,,,
,AT4G34850.1,,,,,,,,,,,,,
,AT1G52330.2,,,,,,,,,,,,,
,AT2G34100.2,,,,,,,,,,,,,
,AT5G10430.1,,,,,,,,,,,,,
,AT5G39390.1,,,,,,,,,,,,,
,AT5G53700.1,,,,,,,,,,,,,
,AT1G13670.1,,,,,,,,,,,,,
,AT3G12910.1,,,,,,,,,,,,,
,AT5G47600.1,,,,,,,,,,,,,
,AT3G05860.1,,,,,,,,,,,,,
,AT4G14010.1,,,,,,,,,,,,,
,AT1G49390.1,,,,,,,,,,,,,
,AT5G57830.1,,,,,,,,,,,,,
,AT4G39610.1,,,,,,,,,,,,,
,AT5G57070.1,,,,,,,,,,,,,
,AT3G25820.2,,,,,,,,,,,,,
,AT2G07320.1,,,,,,,,,,,,,
,AT1G14480.2,,,,,,,,,,,,,
,AT2G22040.1,,,,,,,,,,,,,
,AT4G02420.1,,,,,,,,,,,,,
,AT3G44320.1,,,,,,,,,,,,,
,AT4G24890.1,,,,,,,,,,,,,
,AT5G09910.1,,,,,,,,,,,,,
,AT3G12955.1,,,,,,,,,,,,,
,AT1G08592.1,,,,,,,,,,,,,
,AT2G28315.1,,,,,,,,,,,,,
,AT2G39300.1,,,,,,,,,,,,,
,AT5G46530.1,,,,,,,,,,,,,
,AT5G43530.1,,,,,,,,,,,,,
,AT1G55207.1,,,,,,,,,,,,,
,AT2G39300.2,,,,,,,,,,,,,
,AT2G26360.1,,,,,,,,,,,,,
,AT1G75600.1,,,,,,,,,,,,,
,AT1G53270.1,,,,,,,,,,,,,
,AT1G03010.1,,,,,,,,,,,,,
,AT1G35240.1,,,,,,,,,,,,,
,AT5G15890.1,,,,,,,,,,,,,
,AT1G72220.1,,,,,,,,,,,,,
,AT3G09260.1,,,,,,,,,,,,,
,AT2G26410.1,,,,,,,,,,,,,
,AT1G06520.1,,,,,,,,,,,,,
,AT1G75920.2,,,,,,,,,,,,,
,AT2G37210.2,,,,,,,,,,,,,
,AT2G43880.1,,,,,,,,,,,,,
,AT5G48130.1,,,,,,,,,,,,,
,AT1G48800.1,,,,,,,,,,,,,
,AT4G28460.1,,,,,,,,,,,,,
,AT5G19410.1,,,,,,,,,,,,,
,AT5G50335.1,,,,,,,,,,,,,
,AT1G22990.1,,,,,,,,,,,,,
,AT3G11402.1,,,,,,,,,,,,,
,AT1G04580.1,,,,,,,,,,,,,
,AT1G29910.1,,,,,,,,,,,,,
,AT1G19230.2,,,,,,,,,,,,,
,AT2G23680.1,,,,,,,,,,,,,
,AT5G52170.1,,,,,,,,,,,,,
,AT5G15630.1,,,,,,,,,,,,,
,AT1G15125.1,,,,,,,,,,,,,
,AT2G40260.1,,,,,,,,,,,,,
,AT3G23830.2,,,,,,,,,,,,,
,AT5G65660.1,,,,,,,,,,,,,
,AT5G63270.1,,,,,,,,,,,,,
,AT5G06530.3,,,,,,,,,,,,,
,AT1G46552.1,,,,,,,,,,,,,
,AT1G02575.1,,,,,,,,,,,,,
,AT5G22240.1,,,,,,,,,,,,,
,AT4G39830.1,,,,,,,,,,,,,
,AT4G01760.1,,,,,,,,,,,,,
,AT2G23680.2,,,,,,,,,,,,,
,AT3G05630.1,,,,,,,,,,,,,
,AT3G23830.1,,,,,,,,,,,,,
,AT2G04060.1,,,,,,,,,,,,,
,AT4G39590.1,,,,,,,,,,,,,
,AT2G17880.1,,,,,,,,,,,,,
,AT2G36650.1,,,,,,,,,,,,,
,AT1G57640.1,,,,,,,,,,,,,
,AT5G43690.1,,,,,,,,,,,,,
,AT3G05860.2,,,,,,,,,,,,,
,AT3G29110.1,,,,,,,,,,,,,
,AT1G02570.1,,,,,,,,,,,,,
,AT1G75920.1,,,,,,,,,,,,,
,AT5G04330.1,,,,,,,,,,,,,
,AT1G79529.1,,,,,,,,,,,,,
,AT1G31770.1,,,,,,,,,,,,,
,AT1G74440.1,,,,,,,,,,,,,
,AT1G05220.1,,,,,,,,,,,,,
,AT3G17110.1,,,,,,,,,,,,,
,AT2G42720.1,,,,,,,,,,,,,
,AT3G54180.1,,,,,,,,,,,,,
,AT3G08490.1,,,,,,,,,,,,,
,AT1G32170.1,,,,,,,,,,,,,
,AT5G06530.1,,,,,,,,,,,,,
,AT3G60870.1,,,,,,,,,,,,,
,AT3G16490.1,,,,,,,,,,,,,
,AT5G06530.2,,,,,,,,,,,,,
,AT1G15770.1,,,,,,,,,,,,,
,AT5G47130.1,,,,,,,,,,,,,
,AT1G72910.1,,,,,,,,,,,,,
,AT2G46440.1,,,,,,,,,,,,,
,AT4G28250.1,,,,,,,,,,,,,
,AT4G07820.1,,,,,,,,,,,,,
,AT4G31950.1,,,,,,,,,,,,,
,AT5G15290.1,,,,,,,,,,,,,
,AT3G12720.1,,,,,,,,,,,,,
,AT5G51210.1,,,,,,,,,,,,,
,AT5G13930.1,,,,,,,,,,,,,
,AT2G22122.1,,,,,,,,,,,,,
,AT1G58400.1,,,,,,,,,,,,,
,AT3G28925.1,,,,,,,,,,,,,
,AT5G54020.1,,,,,,,,,,,,,
,AT4G14640.1,,,,,,,,,,,,,
,AT5G02170.2,,,,,,,,,,,,,
,AT3G48640.1,,,,,,,,,,,,,
,AT4G23220.1,,,,,,,,,,,,,
,AT5G10220.1,,,,,,,,,,,,,
,AT4G12450.1,,,,,,,,,,,,,
,AT4G36040.1,,,,,,,,,,,,,
,AT5G07030.1,,,,,,,,,,,,,
,AT1G25240.1,,,,,,,,,,,,,
,AT3G17860.2,,,,,,,,,,,,,
,AT1G45130.1,,,,,,,,,,,,,
,AT5G40100.1,,,,,,,,,,,,,
,AT1G24145.1,,,,,,,,,,,,,
,AT4G28250.2,,,,,,,,,,,,,
,AT2G03210.1,,,,,,,,,,,,,
,AT2G23170.1,,,,,,,,,,,,,
,AT4G36060.2,,,,,,,,,,,,,
,AT3G46490.1,,,,,,,,,,,,,
,AT3G22820.1,,,,,,,,,,,,,
,AT1G58808.1,,,,,,,,,,,,,
,AT5G17720.1,,,,,,,,,,,,,
,AT1G61226.1,,,,,,,,,,,,,
,AT2G15590.1,,,,,,,,,,,,,
,AT2G15590.2,,,,,,,,,,,,,
,AT2G31081.1,,,,,,,,,,,,,
,AT1G52050.1,,,,,,,,,,,,,
,AT1G52060.1,,,,,,,,,,,,,
,AT3G14517.1,,,,,,,,,,,,,
,AT4G09940.1,,,,,,,,,,,,,
,AT5G06805.1,,,,,,,,,,,,,
,AT5G53260.1,,,,,,,,,,,,,
,AT1G36610.1,,,,,,,,,,,,,
,AT5G03550.1,,,,,,,,,,,,,
,AT1G22460.1,,,,,,,,,,,,,
,AT2G29110.1,,,,,,,,,,,,,
,AT5G14690.1,,,,,,,,,,,,,
,AT5G50565.1,,,,,,,,,,,,,
,AT5G50565.2,,,,,,,,,,,,,
,AT2G37640.1,,,,,,,,,,,,,
,AT3G27200.1,,,,,,,,,,,,,
,AT2G43220.1,,,,,,,,,,,,,
,AT3G13403.1,,,,,,,,,,,,,
,AT1G36600.1,,,,,,,,,,,,,
,AT5G02170.1,,,,,,,,,,,,,
,AT2G29620.1,,,,,,,,,,,,,
,AT5G49780.1,,,,,,,,,,,,,
,AT4G17970.1,,,,,,,,,,,,,
,AT2G32510.1,,,,,,,,,,,,,
,AT1G32100.1,,,,,,,,,,,,,
,AT3G17860.3,,,,,,,,,,,,,
,AT1G60050.1,,,,,,,,,,,,,
,AT1G35515.1,,,,,,,,,,,,,
,AT3G19550.1,,,,,,,,,,,,,
,AT2G30540.1,,,,,,,,,,,,,
,AT1G19230.1,,,,,,,,,,,,,
,AT5G39320.1,,,,,,,,,,,,,
,AT1G30370.1,,,,,,,,,,,,,
,AT3G05860.3,,,,,,,,,,,,,
,AT2G46760.1,,,,,,,,,,,,,
,AT5G63970.2,,,,,,,,,,,,,
,AT1G64360.1,,,,,,,,,,,,,
,AT4G25434.2,,,,,,,,,,,,,
,AT3G25110.1,,,,,,,,,,,,,
,AT1G24320.1,,,,,,,,,,,,,
,AT3G60550.1,,,,,,,,,,,,,
,AT4G28040.1,,,,,,,,,,,,,
,AT5G07110.1,,,,,,,,,,,,,
,AT5G37450.1,,,,,,,,,,,,,
,AT5G01040.1,,,,,,,,,,,,,
,AT1G06640.3,,,,,,,,,,,,,
,AT5G13870.1,,,,,,,,,,,,,
,AT2G14580.1,,,,,,,,,,,,,
,AT4G36060.1,,,,,,,,,,,,,
,AT3G04210.1,,,,,,,,,,,,,
,AT5G61610.1,,,,,,,,,,,,,
,AT1G06640.1,,,,,,,,,,,,,
,AT4G33355.2,,,,,,,,,,,,,
,AT1G75920.3,,,,,,,,,,,,,
,AT1G16530.1,,,,,,,,,,,,,
,AT1G66780.1,,,,,,,,,,,,,
,AT4G25410.1,,,,,,,,,,,,,
,AT3G25010.1,,,,,,,,,,,,,
,AT1G68040.1,,,,,,,,,,,,,
,AT3G19184.1,,,,,,,,,,,,,
,AT2G23530.1,,,,,,,,,,,,,
,AT5G43040.1,,,,,,,,,,,,,
,AT4G15755.1,,,,,,,,,,,,,
,AT3G13404.1,,,,,,,,,,,,,
,AT1G70080.1,,,,,,,,,,,,,
,AT3G17860.1,,,,,,,,,,,,,
,AT2G31900.1,,,,,,,,,,,,,
,AT1G30850.1,,,,,,,,,,,,,
,AT5G55780.1,,,,,,,,,,,,,
,AT2G04510.1,,,,,,,,,,,,,
,AT5G09720.1,,,,,,,,,,,,,
,AT3G45095.1,,,,,,,,,,,,,
,AT3G15356.1,,,,,,,,,,,,,
,AT5G05280.1,,,,,,,,,,,,,
,AT5G05282.1,,,,,,,,,,,,,
,AT3G18290.1,,,,,,,,,,,,,
,AT3G62740.1,,,,,,,,,,,,,
,AT5G67080.1,,,,,,,,,,,,,
,AT5G45070.1,,,,,,,,,,,,,
,AT3G26470.1,,,,,,,,,,,,,
,AT5G56325.1,,,,,,,,,,,,,
,AT1G05577.1,,,,,,,,,,,,,
,AT1G24570.1,,,,,,,,,,,,,
,AT3G21150.1,,,,,,,,,,,,,
,AT2G47530.1,,,,,,,,,,,,,
,AT1G62990.1,,,,,,,,,,,,,
,AT4G20235.1,,,,,,,,,,,,,
,AT3G52460.1,,,,,,,,,,,,,
,AT3G27480.2,,,,,,,,,,,,,
,AT5G39050.1,,,,,,,,,,,,,
,AT1G30050.1,,,,,,,,,,,,,
,AT2G39210.1,,,,,,,,,,,,,
,AT4G35720.1,,,,,,,,,,,,,
,AT1G55290.1,,,,,,,,,,,,,
,AT1G07000.1,,,,,,,,,,,,,
,AT1G01750.1,,,,,,,,,,,,,
,AT5G54148.1,,,,,,,,,,,,,
,AT3G63280.2,,,,,,,,,,,,,
,AT1G68640.1,,,,,,,,,,,,,
,AT2G42990.1,,,,,,,,,,,,,
,AT3G13784.1,,,,,,,,,,,,,
,AT1G34520.1,,,,,,,,,,,,,
,AT5G60510.1,,,,,,,,,,,,,
,AT1G06640.2,,,,,,,,,,,,,
,AT2G33000.1,,,,,,,,,,,,,
,AT2G40470.1,,,,,,,,,,,,,
,AT4G32785.1,,,,,,,,,,,,,
,AT5G60730.1,,,,,,,,,,,,,
,AT4G15236.1,,,,,,,,,,,,,
,AT3G01830.1,,,,,,,,,,,,,
,AT3G22142.1,,,,,,,,,,,,,
,AT3G57950.1,,,,,,,,,,,,,
,AT1G60970.1,,,,,,,,,,,,,
,AT5G15970.1,,,,,,,,,,,,,
,AT4G26330.1,,,,,,,,,,,,,
,AT3G01950.1,,,,,,,,,,,,,
,AT5G63970.1,,,,,,,,,,,,,
,AT1G02950.3,,,,,,,,,,,,,
,AT3G47640.2,,,,,,,,,,,,,
,AT3G47640.3,,,,,,,,,,,,,
,AT1G14480.1,,,,,,,,,,,,,
,AT3G47090.1,,,,,,,,,,,,,
,AT5G41570.1,,,,,,,,,,,,,
,ATMG01390.1,,,,,,,,,,,,,
,AT3G44990.1,,,,,,,,,,,,,
,AT3G07970.1,,,,,,,,,,,,,
,AT3G61030.1,,,,,,,,,,,,,
,AT4G08450.1,,,,,,,,,,,,,
,AT5G54700.1,,,,,,,,,,,,,
,AT2G18210.1,,,,,,,,,,,,,
,AT5G26280.2,,,,,,,,,,,,,
,AT5G58780.1,,,,,,,,,,,,,
,AT2G19200.1,,,,,,,,,,,,,
,AT1G66090.1,,,,,,,,,,,,,
,AT3G59680.1,,,,,,,,,,,,,
,AT1G35260.1,,,,,,,,,,,,,
,AT3G16770.1,,,,,,,,,,,,,
,AT3G24715.1,,,,,,,,,,,,,
,AT1G02950.2,,,,,,,,,,,,,
,AT1G02950.4,,,,,,,,,,,,,
,AT1G02950.1,,,,,,,,,,,,,
,AT3G63280.1,,,,,,,,,,,,,
,AT1G23110.2,,,,,,,,,,,,,
,AT5G26660.1,,,,,,,,,,,,,
,AT4G29550.1,,,,,,,,,,,,,
,AT3G21000.1,,,,,,,,,,,,,
,AT5G53820.1,,,,,,,,,,,,,
,AT1G24575.1,,,,,,,,,,,,,
,AT2G24430.2,,,,,,,,,,,,,
,AT2G24430.1,,,,,,,,,,,,,
,AT5G14750.1,,,,,,,,,,,,,
,AT3G42110.1,,,,,,,,,,,,,
,AT3G21240.1,,,,,,,,,,,,,
,AT1G23110.4,,,,,,,,,,,,,
,AT1G23110.5,,,,,,,,,,,,,
,AT5G26920.2,,,,,,,,,,,,,
,AT5G58360.1,,,,,,,,,,,,,
,AT5G26280.1,,,,,,,,,,,,,
,AT4G28790.2,,,,,,,,,,,,,
,AT1G09460.1,,,,,,,,,,,,,
,AT3G45680.1,,,,,,,,,,,,,
,AT1G80820.1,,,,,,,,,,,,,
,AT2G25295.1,,,,,,,,,,,,,
,AT3G04010.1,,,,,,,,,,,,,
,AT2G14900.1,,,,,,,,,,,,,
,AT5G57685.1,,,,,,,,,,,,,
,AT2G26380.1,,,,,,,,,,,,,
,AT3G57460.1,,,,,,,,,,,,,
,AT5G20740.1,,,,,,,,,,,,,
,AT4G23990.1,,,,,,,,,,,,,
,AT3G61198.1,,,,,,,,,,,,,
,AT5G22930.1,,,,,,,,,,,,,
,AT5G22740.1,,,,,,,,,,,,,
,AT5G63225.1,,,,,,,,,,,,,
,AT5G26920.1,,,,,,,,,,,,,
,AT3G47020.1,,,,,,,,,,,,,
,AT2G21330.3,,,,,,,,,,,,,
,AT5G34851.1,,,,,,,,,,,,,
,AT5G39024.1,,,,,,,,,,,,,
,AT1G70860.2,,,,,,,,,,,,,
,AT3G22232.1,,,,,,,,,,,,,
,AT3G01760.1,,,,,,,,,,,,,
,AT2G46410.1,,,,,,,,,,,,,
,AT4G15100.1,,,,,,,,,,,,,
,AT5G47000.1,,,,,,,,,,,,,
,AT2G07260.1,,,,,,,,,,,,,
,AT1G24620.1,,,,,,,,,,,,,
,AT1G28590.1,,,,,,,,,,,,,
,AT3G05880.1,,,,,,,,,,,,,
,AT4G00200.1,,,,,,,,,,,,,
,AT5G11180.1,,,,,,,,,,,,,
,AT1G33760.1,,,,,,,,,,,,,
,AT3G53720.1,,,,,,,,,,,,,
,AT5G38005.1,,,,,,,,,,,,,
,AT4G20900.1,,,,,,,,,,,,,
,AT1G70720.1,,,,,,,,,,,,,
,AT1G16300.1,,,,,,,,,,,,,
,AT5G28646.1,,,,,,,,,,,,,
,AT5G55360.1,,,,,,,,,,,,,
,AT5G07770.2,,,,,,,,,,,,,
,AT5G07770.1,,,,,,,,,,,,,
,AT4G27190.1,,,,,,,,,,,,,
,AT4G25100.4,,,,,,,,,,,,,
,AT4G25930.1,,,,,,,,,,,,,
,AT3G47640.1,,,,,,,,,,,,,
,AT4G00820.1,,,,,,,,,,,,,
,AT5G12870.1,,,,,,,,,,,,,
,AT5G12330.4,,,,,,,,,,,,,
,AT2G29720.1,,,,,,,,,,,,,
,AT4G35650.1,,,,,,,,,,,,,
,AT4G25434.1,,,,,,,,,,,,,
,AT5G01070.1,,,,,,,,,,,,,
,AT3G59680.2,,,,,,,,,,,,,
,AT2G37210.1,,,,,,,,,,,,,
,AT1G35186.1,,,,,,,,,,,,,
,AT1G53935.1,,,,,,,,,,,,,
,AT2G19050.1,,,,,,,,,,,,,
,AT3G24400.1,,,,,,,,,,,,,
,AT5G49140.1,,,,,,,,,,,,,
,AT1G70450.1,,,,,,,,,,,,,
,AT1G17300.1,,,,,,,,,,,,,
,AT1G52560.1,,,,,,,,,,,,,
,AT1G52560.2,,,,,,,,,,,,,
,AT5G07200.1,,,,,,,,,,,,,
,AT5G61340.1,,,,,,,,,,,,,
,AT4G25100.1,,,,,,,,,,,,,
,AT5G12030.1,,,,,,,,,,,,,
,AT4G25100.5,,,,,,,,,,,,,
,AT4G25100.3,,,,,,,,,,,,,
,AT2G05380.2,,,,,,,,,,,,,
,AT1G18570.1,,,,,,,,,,,,,
,AT4G25100.2,,,,,,,,,,,,,
,AT5G02380.1,,,,,,,,,,,,,
,AT5G57110.1,,,,,,,,,,,,,
,AT5G57110.2,,,,,,,,,,,,,
,AT1G64210.1,,,,,,,,,,,,,
,AT1G34050.1,,,,,,,,,,,,,
,AT4G19690.2,,,,,,,,,,,,,
,AT3G27950.1,,,,,,,,,,,,,
,AT4G26070.2,,,,,,,,,,,,,
,AT2G21330.1,,,,,,,,,,,,,
,AT4G23450.1,,,,,,,,,,,,,
,AT3G56240.1,,,,,,,,,,,,,
,AT2G22900.1,,,,,,,,,,,,,
,AT1G30500.1,,,,,,,,,,,,,
,AT5G28510.1,,,,,,,,,,,,,
,AT2G21330.2,,,,,,,,,,,,,
,AT2G30140.1,,,,,,,,,,,,,
,AT2G17890.1,,,,,,,,,,,,,
,AT1G30500.2,,,,,,,,,,,,,
,AT4G26070.3,,,,,,,,,,,,,
,AT5G28646.2,,,,,,,,,,,,,
,AT2G30140.2,,,,,,,,,,,,,
,AT5G39720.1,,,,,,,,,,,,,
,AT1G37000.1,,,,,,,,,,,,,
,AT1G62975.1,,,,,,,,,,,,,
,AT5G21130.1,,,,,,,,,,,,,
,AT3G42180.1,,,,,,,,,,,,,
,AT3G10780.1,,,,,,,,,,,,,
,AT4G38970.1,,,,,,,,,,,,,
,AT4G38970.2,,,,,,,,,,,,,
,AT4G15480.1,,,,,,,,,,,,,
,AT3G12970.1,,,,,,,,,,,,,
,AT2G05380.1,,,,,,,,,,,,,
,AT4G28790.1,,,,,,,,,,,,,
,AT5G33300.1,,,,,,,,,,,,,
,AT3G30725.1,,,,,,,,,,,,,
,AT5G47530.1,,,,,,,,,,,,,
,AT1G28400.1,,,,,,,,,,,,,
,AT1G19790.2,,,,,,,,,,,,,
,AT1G17600.1,,,,,,,,,,,,,
,AT4G15990.1,,,,,,,,,,,,,
,AT2G38750.1,,,,,,,,,,,,,
,AT5G27420.1,,,,,,,,,,,,,
,AT3G21420.1,,,,,,,,,,,,,
,AT4G02180.1,,,,,,,,,,,,,
,AT1G72930.1,,,,,,,,,,,,,
,AT4G01440.1,,,,,,,,,,,,,
,AT5G01610.1,,,,,,,,,,,,,
,AT2G17064.1,,,,,,,,,,,,,
,AT2G31480.1,,,,,,,,,,,,,
,AT5G51930.1,,,,,,,,,,,,,
,AT1G07410.1,,,,,,,,,,,,,
,AT1G70880.1,,,,,,,,,,,,,
,AT5G54490.1,,,,,,,,,,,,,
,AT1G74710.1,,,,,,,,,,,,,
,AT5G48950.2,,,,,,,,,,,,,
,AT3G55500.1,,,,,,,,,,,,,
,AT4G24180.1,,,,,,,,,,,,,
,AT4G26070.1,,,,,,,,,,,,,
,AT1G74710.2,,,,,,,,,,,,,
,AT5G49620.1,,,,,,,,,,,,,
,AT4G24080.1,,,,,,,,,,,,,
,AT5G40275.1,,,,,,,,,,,,,
,AT5G22250.1,,,,,,,,,,,,,
,AT4G08868.1,,,,,,,,,,,,,
,AT3G61900.1,,,,,,,,,,,,,
,AT1G69050.1,,,,,,,,,,,,,
,AT4G23130.1,,,,,,,,,,,,,
,AT1G43590.1,,,,,,,,,,,,,
,AT4G15760.1,,,,,,,,,,,,,
,AT2G43960.1,,,,,,,,,,,,,
,AT4G23030.1,,,,,,,,,,,,,
,AT3G46900.1,,,,,,,,,,,,,
